col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,col_11,col_12,col_13,col_14,col_15,col_16,col_17,col_18,col_19,col_20,col_21,col_22,col_23,col_24,col_25,col_26,col_27,col_28,col_29,division
Jennifer Schultz,,,1,3,9,4,9,17,12,3,2,2,3,5,3,2,4,2,4,4,1,1,1,4,2,5,21,9,7
Anthony Kyriakakis,,,,0,16,10,15,2,2,7,11,17,16,8,5,2,2,3,0,0,0,1,0,0,3,15,5,13,7
James C Crumlish,,,,,0,3,4,7,5,2,0,16,15,2,2,2,2,4,3,3,0,0,1,3,0,20,6,7,7
Kendra Mccrae,,,,,,0,15,5,3,10,15,1,0,13,6,7,3,3,5,4,3,4,3,1,1,7,12,10,7
Leon Goodman,,,,,,,0,6,1,11,12,3,1,13,6,5,6,2,4,5,1,1,1,0,3,6,8,11,7
Craig Levin,,,,,,,,0,10,3,4,0,0,4,2,2,3,4,1,3,0,0,1,3,1,3,14,6,7
Jon Marshall,,,,,,,,,2,3,0,1,1,1,1,2,3,1,0,1,2,1,1,3,0,6,10,7,7
Tiffany Palmer,,,,,,,,,,0,5,3,3,1,10,7,3,3,2,4,2,3,2,1,3,4,11,5,7
Cateria R Mccabe,,,,,,,,,,,0,0,1,11,5,4,1,3,2,1,2,2,2,0,0,4,6,10,7
Henry Mcgregor Sias,,,,,,,,,,,,0,13,0,3,0,0,1,0,0,1,0,1,0,3,15,1,3,7
Kay Yu,,,,,,,,,,,,,0,0,3,1,0,1,0,0,1,1,0,1,0,13,3,5,7
Janine D Momasso,,,,,,,,,,,,,,0,1,2,2,3,1,1,0,3,0,0,1,4,4,10,7
Wendi Barish,,,,,,,,,,,,,,,0,5,2,3,2,2,3,0,2,1,2,5,5,6,7
Terri M Booker,,,,,,,,,,,,,,,,0,4,3,3,1,3,2,0,1,0,6,6,5,7
Beth Grossman,,,,,,,,,,,,,,,,,0,2,3,4,1,0,1,1,2,5,7,0,7
Laurie Dow,,,,,,,,,,,,,,,,,,0,1,1,2,1,1,0,0,2,5,4,7
Chris Hall,,,,,,,,,,,,,,,,,,,0,1,2,1,1,1,1,3,4,1,7
Nicola Serianni,,,,,,,,,,,,,,,,,,,,0,1,1,1,1,0,2,6,1,7
Gregory Weyer,,,,,,,,,,,,,,,,,,,,,0,1,2,0,0,2,3,1,7
Sherman Toppin,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,3,0,3,7
James F Berardinelli,,,,,,,,,,,,,,,,,,,,,,,0,0,0,2,3,0,7
Robert Trimble,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,1,3,7
Vicki Markovitz,,,,,,,,,,,,,,,,,,,,,,,,,0,0,2,0,7
Ronald R Donatucci,,,,,,,,,,,,,,,,,,,,,,,,,,4,0,0,7
Tracey Gordon,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,7
Jacque P Whaumbush,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,7
Total,64,43,38,37,34,31,29,26,25,23,22,22,22,19,19,17,12,11,9,9,6,6,5,5,5,51,51,34,7
,Judge Of The Court Of Common Pleas - Democrat,,,,,,,,,,,,,,,,,,,,,,,,,Register Of Wills - Democrat,,,8
,Joshua Roberts,James C Crumlish,Jennifer Schultz,Carmella Jacquinto,Anthony Kyriakakis,Kay Yu,Craig Levin,Henry Mcgregor Sias,Jon Marshall,Leon Goodman,Terri M Booker,Wendi Barish,Chris Hall,Tiffany Palmer,Kendra Mccrae,Beth Grossman,Cateria R Mccabe,Laurie Dow,Janine D Momasso,Nicola Serianni,Vicki Markovitz,James F Berardinelli,Sherman Toppin,Robert Trimble,Gregory Weyer,Ronald R Donatucci,Tracey Gordon,Jacque P Whaumbush,8
Joshua Roberts,2,36,11,27,24,21,11,17,12,10,13,6,7,4,3,4,1,4,1,4,1,2,1,2,0,40,14,6,8
James C Crumlish,,1,5,23,24,18,7,15,5,7,6,6,4,1,3,0,1,3,2,3,0,4,1,0,1,30,4,6,8
Jennifer Schultz,,,1,1,3,3,12,2,13,5,3,5,5,5,1,3,2,2,1,5,2,2,2,2,2,3,25,8,8
Carmella Jacquinto,,,,0,19,19,1,15,0,7,7,4,3,4,2,1,1,3,1,1,2,0,0,1,0,26,3,4,8
Anthony Kyriakakis,,,,,0,18,4,19,1,3,3,4,5,4,3,0,1,1,1,0,2,2,1,1,2,23,3,5,8
Kay Yu,,,,,,0,1,15,1,2,3,3,3,1,4,0,1,1,1,0,1,2,3,0,1,21,4,2,8
Craig Levin,,,,,,,1,1,12,4,4,6,3,3,3,2,1,1,1,3,2,1,2,2,1,3,15,3,8
Henry Mcgregor Sias,,,,,,,,0,0,3,0,3,1,3,0,0,0,2,0,0,3,1,0,0,0,18,1,1,8
Jon Marshall,,,,,,,,,0,2,2,5,5,2,0,5,1,2,0,4,1,0,2,1,1,3,14,3,8
Leon Goodman,,,,,,,,,,0,9,4,3,4,5,3,1,2,0,0,4,2,2,2,0,8,5,5,8
Terri M Booker,,,,,,,,,,,0,2,7,5,5,2,2,1,1,1,2,1,0,3,1,8,6,4,8
Wendi Barish,,,,,,,,,,,,0,1,5,2,1,3,0,3,4,5,0,2,0,0,7,8,2,8
Chris Hall,,,,,,,,,,,,,0,6,4,5,5,2,0,2,0,2,1,1,2,4,8,4,8
Tiffany Palmer,,,,,,,,,,,,,,0,3,3,3,3,1,3,4,1,1,2,0,5,7,2,8
Kendra Mccrae,,,,,,,,,,,,,,,1,1,4,2,1,0,0,4,3,1,1,6,5,1,8
Beth Grossman,,,,,,,,,,,,,,,,0,1,4,0,1,1,0,1,0,0,1,6,1,8
Cateria R Mccabe,,,,,,,,,,,,,,,,,0,2,3,2,0,2,0,0,0,3,4,1,8
Laurie Dow,,,,,,,,,,,,,,,,,,0,1,1,0,1,1,0,0,4,2,2,8
Janine D Momasso,,,,,,,,,,,,,,,,,,,1,1,1,1,0,0,0,2,3,1,8
Nicola Serianni,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,2,4,1,8
Vicki Markovitz,,,,,,,,,,,,,,,,,,,,,0,0,0,1,0,2,2,2,8
James F Berardinelli,,,,,,,,,,,,,,,,,,,,,,0,1,0,1,4,1,1,8
Sherman Toppin,,,,,,,,,,,,,,,,,,,,,,,0,0,1,2,3,0,8
Robert Trimble,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,3,1,8
Gregory Weyer,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,1,8
Ronald R Donatucci,,,,,,,,,,,,,,,,,,,,,,,,,,3,0,0,8
Tracey Gordon,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0,8
Jacque P Whaumbush,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,8
Total,64,42,37,33,32,27,22,21,20,20,18,17,16,16,13,8,8,8,7,7,7,6,5,4,3,50,45,21,8
,Judge Of The Court Of Common Pleas - Democrat,,,,,,,,,,,,,,,,,,,,,,,,,Register Of Wills - Democrat,,,9
,Joshua Roberts,Carmella Jacquinto,James C Crumlish,Jennifer Schultz,Leon Goodman,Terri M Booker,Tiffany Palmer,Kay Yu,Kendra Mccrae,Anthony Kyriakakis,Wendi Barish,Henry Mcgregor Sias,Craig Levin,Cateria R Mccabe,Chris Hall,Jon Marshall,Nicola Serianni,Janine D Momasso,Beth Grossman,Laurie Dow,Sherman Toppin,James F Berardinelli,Robert Trimble,Vicki Markovitz,Gregory Weyer,Tracey Gordon,Ronald R Donatucci,Jacque P Whaumbush,9
Joshua Roberts,2,20,27,5,13,11,2,17,1,13,2,15,5,2,2,5,2,0,3,1,2,1,0,0,1,8,29,5,9
Carmella Jacquinto,,0,22,4,9,14,11,18,10,15,5,14,2,6,1,0,2,3,1,3,3,2,0,0,0,4,22,8,9
James C Crumlish,,,1,2,12,8,5,17,2,17,3,15,3,1,5,1,1,2,0,1,1,2,0,0,0,2,28,2,9
Jennifer Schultz,,,,2,6,8,9,8,9,2,10,2,5,5,5,5,5,2,4,2,1,1,4,3,1,22,2,6,9
Leon Goodman,,,,,0,14,10,4,11,3,4,1,4,6,6,4,3,2,3,2,2,2,1,3,2,9,11,9,9
Terri M Booker,,,,,,1,10,6,9,1,7,0,2,4,5,3,1,1,4,4,5,1,2,3,1,9,12,6,9
Tiffany Palmer,,,,,,,0,7,16,6,11,1,4,8,6,1,6,4,5,4,4,1,0,2,1,14,5,10,9
Kay Yu,,,,,,,,0,7,12,5,12,1,2,3,0,0,1,1,3,2,0,0,0,0,4,16,6,9
Kendra Mccrae,,,,,,,,,0,3,8,1,3,9,4,2,5,3,2,2,4,1,1,0,0,12,2,10,9
Anthony Kyriakakis,,,,,,,,,,0,3,14,0,1,4,0,0,0,0,0,0,0,0,1,0,3,15,1,9
Wendi Barish,,,,,,,,,,,0,1,3,4,2,2,4,3,1,2,4,1,0,1,0,10,2,5,9
Henry Mcgregor Sias,,,,,,,,,,,,1,1,1,0,1,0,0,0,0,0,0,1,1,0,1,14,1,9
Craig Levin,,,,,,,,,,,,,0,2,1,3,2,2,5,2,2,2,0,0,1,10,4,2,9
Cateria R Mccabe,,,,,,,,,,,,,,0,1,3,6,3,1,4,3,2,1,0,0,7,1,6,9
Chris Hall,,,,,,,,,,,,,,,0,3,1,1,1,1,1,1,1,1,0,6,3,3,9
Jon Marshall,,,,,,,,,,,,,,,,0,2,1,1,0,0,1,3,0,0,5,1,3,9
Nicola Serianni,,,,,,,,,,,,,,,,,0,2,1,1,2,0,0,1,0,7,1,2,9
Janine D Momasso,,,,,,,,,,,,,,,,,,1,0,2,0,3,0,0,0,3,0,4,9
Beth Grossman,,,,,,,,,,,,,,,,,,,0,1,1,0,0,1,1,7,0,1,9
Laurie Dow,,,,,,,,,,,,,,,,,,,,0,2,2,0,0,0,2,2,4,9
Sherman Toppin,,,,,,,,,,,,,,,,,,,,,0,0,0,1,0,3,1,4,9
James F Berardinelli,,,,,,,,,,,,,,,,,,,,,,0,1,0,0,1,0,3,9
Robert Trimble,,,,,,,,,,,,,,,,,,,,,,,0,1,1,4,0,1,9
Vicki Markovitz,,,,,,,,,,,,,,,,,,,,,,,,0,1,2,0,2,9
Gregory Weyer,,,,,,,,,,,,,,,,,,,,,,,,,0,2,0,0,9
Tracey Gordon,,,,,,,,,,,,,,,,,,,,,,,,,,6,0,0,9
Ronald R Donatucci,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,9
Jacque P Whaumbush,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,9
Total,46,36,35,32,31,30,29,27,24,20,20,18,16,15,12,10,10,9,8,8,8,6,5,4,2,42,39,26,9
,Judge Of The Court Of Common Pleas - Democrat,,,,,,,,,,,,,,,,,,,,,,,,,Register Of Wills - Democrat,,,10
,Joshua Roberts,Carmella Jacquinto,James C Crumlish,Anthony Kyriakakis,Kay Yu,Jennifer Schultz,Terri M Booker,Henry Mcgregor Sias,Leon Goodman,Tiffany Palmer,Cateria R Mccabe,Wendi Barish,Kendra Mccrae,Beth Grossman,Jon Marshall,Nicola Serianni,Sherman Toppin,Craig Levin,Janine D Momasso,Laurie Dow,Chris Hall,Gregory Weyer,James F Berardinelli,Robert Trimble,Vicki Markovitz,Ronald R Donatucci,Tracey Gordon,Jacque P Whaumbush,10
Joshua Roberts,3,28,23,22,19,2,11,19,9,4,5,5,0,4,2,1,3,1,1,2,1,1,1,1,0,35,4,2,10
Carmella Jacquinto,,0,22,23,20,3,11,18,11,4,5,3,4,2,1,2,0,0,3,1,1,1,0,0,0,26,2,5,10
James C Crumlish,,,1,16,15,4,8,13,9,3,0,4,0,2,2,2,0,1,0,1,2,0,1,0,0,22,3,3,10
Anthony Kyriakakis,,,,0,19,1,2,19,3,4,5,4,3,2,0,0,0,0,2,1,2,0,1,0,0,20,2,4,10
Kay Yu,,,,,1,1,1,17,0,2,0,2,0,0,0,1,0,0,1,1,0,0,0,0,0,17,2,2,10
Jennifer Schultz,,,,,,0,3,0,3,6,4,3,4,4,4,5,2,4,1,1,2,0,0,1,0,3,10,9,10
Terri M Booker,,,,,,,0,0,11,5,4,5,3,4,1,2,3,1,3,3,1,1,0,0,0,12,7,2,10
Henry Mcgregor Sias,,,,,,,,1,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,15,1,0,10
Leon Goodman,,,,,,,,,0,3,4,2,3,3,2,2,2,2,3,3,2,0,0,1,0,11,3,4,10
Tiffany Palmer,,,,,,,,,,0,3,5,6,4,2,4,0,2,1,3,4,0,2,1,0,4,6,6,10
Cateria R Mccabe,,,,,,,,,,,0,4,6,4,1,1,3,1,2,1,1,0,0,1,0,2,5,5,10
Wendi Barish,,,,,,,,,,,,0,1,3,2,2,0,0,0,2,3,0,1,0,0,3,4,2,10
Kendra Mccrae,,,,,,,,,,,,,0,2,0,3,0,2,2,2,0,0,0,0,0,2,3,6,10
Beth Grossman,,,,,,,,,,,,,,0,2,1,2,0,0,2,1,0,1,2,0,3,5,1,10
Jon Marshall,,,,,,,,,,,,,,,0,3,1,1,0,0,1,1,0,0,0,1,5,2,10
Nicola Serianni,,,,,,,,,,,,,,,,0,0,2,1,0,0,0,0,0,0,2,3,3,10
Sherman Toppin,,,,,,,,,,,,,,,,,0,0,3,1,0,0,0,1,0,2,3,2,10
Craig Levin,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,2,3,1,10
Janine D Momasso,,,,,,,,,,,,,,,,,,,0,1,0,0,0,0,0,1,0,5,10
Laurie Dow,,,,,,,,,,,,,,,,,,,,0,1,0,0,0,0,2,3,1,10
Chris Hall,,,,,,,,,,,,,,,,,,,,,0,0,2,1,0,2,1,2,10
Gregory Weyer,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,0,0,10
James F Berardinelli,,,,,,,,,,,,,,,,,,,,,,,0,1,0,1,0,1,10
Robert Trimble,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,1,0,10
Vicki Markovitz,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,10
Ronald R Donatucci,,,,,,,,,,,,,,,,,,,,,,,,,,4,0,0,10
Tracey Gordon,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0,10
Jacque P Whaumbush,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,10
Total,47,36,30,29,24,22,21,20,18,16,14,12,11,9,9,8,7,6,6,6,5,2,2,2,0,45,27,19,10
,Judge Of The Court Of Common Pleas - Democrat,,,,,,,,,,,,,,,,,,,,,,,,,Register Of Wills - Democrat,,,11
,Joshua Roberts,James C Crumlish,Carmella Jacquinto,Anthony Kyriakakis,Henry Mcgregor Sias,Kay Yu,Jennifer Schultz,Craig Levin,Jon Marshall,Kendra Mccrae,Leon Goodman,Sherman Toppin,Tiffany Palmer,Wendi Barish,Beth Grossman,Nicola Serianni,James F Berardinelli,Terri M Booker,Cateria R Mccabe,Janine D Momasso,Laurie Dow,Gregory Weyer,Robert Trimble,Vicki Markovitz,Chris Hall,Ronald R Donatucci,Tracey Gordon,Jacque P Whaumbush,11
Joshua Roberts,1,38,32,32,29,29,10,11,11,4,2,5,5,3,3,5,0,3,0,0,1,2,2,1,1,42,20,5,11
James C Crumlish,,0,28,31,27,25,3,4,4,3,1,4,3,2,1,2,1,1,0,0,1,1,1,0,0,32,8,2,11
Carmella Jacquinto,,,0,31,27,28,2,2,1,6,2,4,4,2,3,5,0,2,2,2,2,0,2,1,1,28,11,1,11
Anthony Kyriakakis,,,,0,32,26,0,0,0,3,5,3,3,3,1,1,2,0,2,2,0,1,2,2,1,29,7,2,11
Henry Mcgregor Sias,,,,,0,24,1,0,0,4,5,3,4,4,1,2,4,1,1,1,0,1,2,2,1,26,7,3,11
Kay Yu,,,,,,0,2,1,0,1,0,3,4,1,1,2,0,1,0,0,0,0,0,1,1,24,7,1,11
Jennifer Schultz,,,,,,,1,9,7,5,4,1,5,7,6,5,0,2,1,1,1,0,0,0,0,5,12,4,11
Craig Levin,,,,,,,,0,8,1,2,3,1,2,0,1,1,3,1,2,1,1,0,0,0,2,10,6,11
Jon Marshall,,,,,,,,,0,2,4,2,2,2,1,2,0,3,0,0,1,0,0,0,0,5,7,3,11
Kendra Mccrae,,,,,,,,,,0,6,3,5,2,4,4,3,4,3,2,1,0,1,0,0,4,8,2,11
Leon Goodman,,,,,,,,,,,0,2,5,3,2,0,4,3,4,3,0,2,1,2,1,4,7,3,11
Sherman Toppin,,,,,,,,,,,,0,3,3,0,0,4,5,1,2,2,0,0,1,0,5,4,3,11
Tiffany Palmer,,,,,,,,,,,,,0,6,2,1,1,2,1,1,1,0,1,3,0,2,9,2,11
Wendi Barish,,,,,,,,,,,,,,0,4,2,0,1,0,1,0,0,0,3,0,2,3,4,11
Beth Grossman,,,,,,,,,,,,,,,0,4,0,1,1,1,2,2,0,1,1,3,4,2,11
Nicola Serianni,,,,,,,,,,,,,,,,0,0,1,1,1,3,0,1,0,0,4,4,0,11
James F Berardinelli,,,,,,,,,,,,,,,,,0,1,2,2,1,1,1,0,0,3,3,1,11
Terri M Booker,,,,,,,,,,,,,,,,,,0,0,2,0,0,0,0,0,2,4,2,11
Cateria R Mccabe,,,,,,,,,,,,,,,,,,,0,4,1,0,0,0,0,2,4,0,11
Janine D Momasso,,,,,,,,,,,,,,,,,,,,0,1,0,0,0,0,2,3,1,11
Laurie Dow,,,,,,,,,,,,,,,,,,,,,1,0,0,0,0,2,2,0,11
Gregory Weyer,,,,,,,,,,,,,,,,,,,,,,0,1,1,1,2,2,0,11
Robert Trimble,,,,,,,,,,,,,,,,,,,,,,,0,0,0,2,1,1,11
Vicki Markovitz,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,2,1,11
Chris Hall,,,,,,,,,,,,,,,,,,,,,,,,,0,2,1,0,11
Ronald R Donatucci,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,0,11
Tracey Gordon,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0,11
Jacque P Whaumbush,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,11
Total,69,43,41,39,37,32,24,20,16,15,15,14,14,12,10,10,8,8,7,6,6,4,4,4,3,52,46,13,11
,Judge Of The Court Of Common Pleas - Democrat,,,,,,,,,,,,,,,,,,,,,,,,,Register Of Wills - Democrat,,,12
,Joshua Roberts,Carmella Jacquinto,James C Crumlish,Anthony Kyriakakis,Kay Yu,Henry Mcgregor Sias,Jennifer Schultz,Terri M Booker,Leon Goodman,Kendra Mccrae,Wendi Barish,Tiffany Palmer,Beth Grossman,Craig Levin,Cateria R Mccabe,Janine D Momasso,Chris Hall,Jon Marshall,Laurie Dow,Sherman Toppin,Vicki Markovitz,Nicola Serianni,Robert Trimble,Gregory Weyer,James F Berardinelli,Tracey Gordon,Ronald R Donatucci,Jacque P Whaumbush,12
Joshua Roberts,2,41,44,34,32,34,7,11,11,5,5,2,5,9,5,3,4,9,4,4,4,2,3,1,0,25,46,7,12
Carmella Jacquinto,,1,38,37,30,34,3,6,10,6,3,1,5,1,5,6,2,2,3,2,1,2,0,1,0,9,33,9,12
James C Crumlish,,,0,35,32,31,3,7,7,3,6,3,6,3,2,3,5,2,2,2,2,0,1,0,0,11,33,5,12
Anthony Kyriakakis,,,,0,32,34,3,2,7,5,6,7,5,1,6,6,4,0,1,0,2,0,0,0,0,11,29,5,12
Kay Yu,,,,,1,31,2,4,1,3,6,6,4,1,2,3,3,0,1,1,1,0,2,1,0,10,26,5,12
Henry Mcgregor Sias,,,,,,0,0,1,1,2,3,3,2,0,2,2,1,0,0,0,2,0,0,0,1,7,28,3,12
Jennifer Schultz,,,,,,,3,5,6,3,4,5,6,9,2,3,3,3,4,3,3,5,1,1,0,21,4,8,12
Terri M Booker,,,,,,,,4,7,3,2,6,4,4,3,2,1,2,3,4,5,2,3,0,0,12,5,4,12
Leon Goodman,,,,,,,,,0,7,4,4,5,3,6,6,3,3,1,6,5,4,1,2,0,11,7,8,12
Kendra Mccrae,,,,,,,,,,0,6,4,6,2,10,9,3,2,5,2,1,3,1,1,1,11,1,9,12
Wendi Barish,,,,,,,,,,,0,9,6,2,4,3,8,2,4,0,2,2,1,0,1,9,4,5,12
Tiffany Palmer,,,,,,,,,,,,1,5,4,3,1,5,0,5,2,3,3,2,1,1,9,2,5,12
Beth Grossman,,,,,,,,,,,,,0,4,2,4,2,4,2,1,3,4,3,1,0,7,4,7,12
Craig Levin,,,,,,,,,,,,,,1,1,2,1,6,3,3,3,2,2,0,0,11,2,5,12
Cateria R Mccabe,,,,,,,,,,,,,,,0,7,1,2,3,4,0,2,2,1,1,7,3,7,12
Janine D Momasso,,,,,,,,,,,,,,,,0,1,1,0,1,2,1,1,0,0,3,2,10,12
Chris Hall,,,,,,,,,,,,,,,,,0,1,4,1,0,0,0,1,0,8,4,2,12
Jon Marshall,,,,,,,,,,,,,,,,,,0,1,2,2,1,2,1,0,7,4,3,12
Laurie Dow,,,,,,,,,,,,,,,,,,,0,2,1,4,0,0,0,8,0,3,12
Sherman Toppin,,,,,,,,,,,,,,,,,,,,0,1,2,3,1,0,5,3,2,12
Vicki Markovitz,,,,,,,,,,,,,,,,,,,,,0,3,1,1,0,6,1,2,12
Nicola Serianni,,,,,,,,,,,,,,,,,,,,,,0,0,2,0,7,0,1,12
Robert Trimble,,,,,,,,,,,,,,,,,,,,,,,0,0,0,2,2,3,12
Gregory Weyer,,,,,,,,,,,,,,,,,,,,,,,,0,0,2,0,1,12
James F Berardinelli,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,1,12
Tracey Gordon,,,,,,,,,,,,,,,,,,,,,,,,,,3,0,0,12
Ronald R Donatucci,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0,12
Jacque P Whaumbush,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,12
Total,83,54,51,47,44,39,37,28,27,22,21,20,19,19,18,16,15,14,11,10,10,9,7,5,1,64,59,30,12
,Judge Of The Court Of Common Pleas - Democrat,,,,,,,,,,,,,,,,,,,,,,,,,Register Of Wills - Democrat,,,13
,Joshua Roberts,Carmella Jacquinto,James C Crumlish,Cateria R Mccabe,Anthony Kyriakakis,Henry Mcgregor Sias,Jennifer Schultz,Craig Levin,Tiffany Palmer,Jon Marshall,Kay Yu,Chris Hall,Leon Goodman,Terri M Booker,Kendra Mccrae,Wendi Barish,Laurie Dow,Beth Grossman,Sherman Toppin,Nicola Serianni,Janine D Momasso,Vicki Markovitz,James F Berardinelli,Gregory Weyer,Robert Trimble,Ronald R Donatucci,Tracey Gordon,Jacque P Whaumbush,13
Joshua Roberts,2,49,54,38,43,44,17,22,9,16,16,8,7,4,7,7,5,2,6,6,3,2,1,1,1,61,26,8,13
Carmella Jacquinto,,1,46,34,43,40,5,8,9,2,13,6,5,3,7,5,6,2,8,2,6,3,5,1,0,39,12,11,13
James C Crumlish,,,0,36,42,40,3,10,6,5,14,8,1,3,5,2,3,1,4,3,3,1,3,1,0,44,13,3,13
Cateria R Mccabe,,,,2,31,30,1,5,7,1,2,5,6,6,10,2,0,3,9,3,5,4,2,1,1,30,15,8,13
Anthony Kyriakakis,,,,,0,39,1,3,4,1,12,5,2,2,6,3,0,2,3,0,0,3,1,0,0,39,6,4,13
Henry Mcgregor Sias,,,,,,0,1,2,4,1,15,2,2,1,3,1,1,1,4,0,1,1,1,0,0,38,6,3,13
Jennifer Schultz,,,,,,,1,16,6,12,3,5,2,4,2,10,4,6,2,9,1,2,0,2,0,9,28,8,13
Craig Levin,,,,,,,,2,3,15,0,2,5,2,2,3,4,3,0,4,5,3,3,2,0,9,19,11,13
Tiffany Palmer,,,,,,,,,2,5,5,12,10,10,8,8,10,5,5,5,3,3,3,2,2,4,17,10,13
Jon Marshall,,,,,,,,,,1,0,3,6,3,0,3,2,1,2,4,0,0,0,1,0,4,16,3,13
Kay Yu,,,,,,,,,,,2,4,3,3,0,2,4,3,1,1,1,1,0,0,0,15,7,2,13
Chris Hall,,,,,,,,,,,,0,8,8,6,5,5,5,1,3,1,1,1,2,1,5,8,9,13
Leon Goodman,,,,,,,,,,,,,0,8,4,1,5,4,5,4,4,4,2,0,2,3,13,7,13
Terri M Booker,,,,,,,,,,,,,,0,7,2,4,4,6,3,3,3,0,3,0,2,9,8,13
Kendra Mccrae,,,,,,,,,,,,,,,0,1,2,3,2,1,3,2,0,1,1,2,11,6,13
Wendi Barish,,,,,,,,,,,,,,,,0,4,5,1,2,2,3,0,2,0,2,9,5,13
Laurie Dow,,,,,,,,,,,,,,,,,0,2,3,3,5,1,5,1,1,2,6,8,13
Beth Grossman,,,,,,,,,,,,,,,,,,0,0,3,1,3,0,1,0,1,10,3,13
Sherman Toppin,,,,,,,,,,,,,,,,,,,0,2,2,2,0,2,0,3,6,5,13
Nicola Serianni,,,,,,,,,,,,,,,,,,,,0,1,3,0,1,0,3,7,4,13
Janine D Momasso,,,,,,,,,,,,,,,,,,,,,1,3,5,1,0,1,3,7,13
Vicki Markovitz,,,,,,,,,,,,,,,,,,,,,,0,0,1,0,3,2,4,13
James F Berardinelli,,,,,,,,,,,,,,,,,,,,,,,0,0,1,2,2,3,13
Gregory Weyer,,,,,,,,,,,,,,,,,,,,,,,,0,0,2,1,3,13
Robert Trimble,,,,,,,,,,,,,,,,,,,,,,,,,0,0,2,0,13
Ronald R Donatucci,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,0,13
Tracey Gordon,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,13
Jacque P Whaumbush,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,13
Total,103,66,66,57,52,49,49,44,35,26,26,24,24,20,19,18,17,15,15,14,13,11,8,6,2,81,74,36,13
,Judge Of The Court Of Common Pleas - Democrat,,,,,,,,,,,,,,,,,,,,,,,,,Register Of Wills - Democrat,,,14
,Joshua Roberts,James C Crumlish,Jennifer Schultz,Carmella Jacquinto,Anthony Kyriakakis,Kay Yu,Henry Mcgregor Sias,Jon Marshall,Leon Goodman,Wendi Barish,Tiffany Palmer,Craig Levin,Terri M Booker,Chris Hall,Kendra Mccrae,Sherman Toppin,Beth Grossman,Nicola Serianni,Vicki Markovitz,Laurie Dow,Cateria R Mccabe,Janine D Momasso,James F Berardinelli,Robert Trimble,Gregory Weyer,Tracey Gordon,Ronald R Donatucci,Jacque P Whaumbush,14
Joshua Roberts,3,46,22,43,39,38,33,19,10,7,7,11,9,11,7,7,6,9,2,2,4,2,2,2,4,36,50,15,14
James C Crumlish,,1,10,34,31,28,28,3,6,8,5,3,5,9,5,3,2,5,2,2,4,0,1,0,0,13,35,6,14
Jennifer Schultz,,,1,5,2,3,1,18,8,9,4,11,4,6,8,2,7,9,2,4,3,3,2,1,0,29,8,19,14
Carmella Jacquinto,,,,2,32,31,31,3,7,4,0,2,3,3,3,4,1,2,1,3,5,2,0,1,1,7,32,10,14
Anthony Kyriakakis,,,,,0,27,31,4,9,10,9,2,0,4,3,4,3,1,8,0,2,2,2,0,0,8,30,7,14
Kay Yu,,,,,,0,26,2,3,4,5,2,4,4,3,3,3,1,1,2,2,3,1,1,0,10,28,6,14
Henry Mcgregor Sias,,,,,,,0,3,6,5,4,0,2,1,2,2,3,0,6,1,2,0,1,0,0,3,26,7,14
Jon Marshall,,,,,,,,1,7,2,3,8,2,0,2,6,2,2,1,1,1,0,1,1,1,16,7,9,14
Leon Goodman,,,,,,,,,0,10,10,5,10,5,7,7,4,4,9,4,5,5,1,2,0,14,5,12,14
Wendi Barish,,,,,,,,,,1,12,3,4,4,4,5,6,6,7,4,2,3,2,0,0,10,6,6,14
Tiffany Palmer,,,,,,,,,,,0,2,7,6,8,3,4,3,5,4,1,1,2,2,1,12,5,6,14
Craig Levin,,,,,,,,,,,,0,4,1,1,1,3,3,4,2,2,3,0,2,2,13,2,7,14
