col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,col_11,col_12,col_13,col_14,col_15,col_16,col_17,col_18,col_19,col_20,col_21,col_22,col_23,col_24,col_25,col_26,col_27,col_28,col_29,division
Anthony Kyriakakis,,,,0,53,44,13,12,21,8,2,13,8,3,4,6,6,3,4,0,1,3,1,1,0,48,26,3,7
James C Crumlish,,,,,0,41,0,0,6,1,1,13,4,2,5,2,1,1,3,2,2,1,2,0,0,46,12,2,7
Leon Goodman,,,,,,0,7,3,5,1,3,4,3,0,1,4,5,3,1,1,2,1,1,0,0,44,4,2,7
Wendi Barish,,,,,,,0,20,8,16,13,1,5,7,4,5,8,2,1,1,1,2,0,2,2,6,23,5,7
Nicola Serianni,,,,,,,,0,5,20,16,1,4,6,3,6,2,2,2,1,0,3,1,1,1,6,21,3,7
Henry Mcgregor Sias,,,,,,,,,0,5,0,3,2,0,0,2,4,1,0,0,0,0,1,1,0,8,16,1,7
Cateria R Mccabe,,,,,,,,,,0,11,1,2,2,0,2,1,2,1,0,0,1,0,1,1,3,20,1,7
Janine D Momasso,,,,,,,,,,,0,0,2,2,1,2,1,0,1,0,0,1,0,1,0,4,11,2,7
Chris Hall,,,,,,,,,,,,0,2,2,0,1,0,0,0,1,1,0,0,0,0,3,10,1,7
Laurie Dow,,,,,,,,,,,,,0,4,4,4,0,1,0,0,1,1,0,1,1,6,8,2,7
Kendra Mccrae,,,,,,,,,,,,,,0,5,4,1,1,2,2,0,1,0,0,0,2,9,2,7
Beth Grossman,,,,,,,,,,,,,,,0,3,1,0,1,1,0,1,1,0,0,8,3,2,7
Carmella Jacquinto,,,,,,,,,,,,,,,,0,2,1,0,0,0,0,2,1,0,3,6,3,7
Vicki Markovitz,,,,,,,,,,,,,,,,,0,0,0,0,0,1,1,0,0,3,4,2,7
Joshua Roberts,,,,,,,,,,,,,,,,,,1,1,2,2,0,1,1,0,4,1,2,7
James F Berardinelli,,,,,,,,,,,,,,,,,,,0,1,0,0,0,0,0,5,1,1,7
Craig Levin,,,,,,,,,,,,,,,,,,,,0,2,1,1,0,0,3,1,1,7
Jon Marshall,,,,,,,,,,,,,,,,,,,,,0,0,1,0,0,3,0,0,7
Terri M Booker,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,2,2,0,7
Robert Trimble,,,,,,,,,,,,,,,,,,,,,,,0,0,0,1,1,1,7
Sherman Toppin,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,3,0,7
Gregory Weyer,,,,,,,,,,,,,,,,,,,,,,,,,0,0,2,0,7
Ronald R Donatucci,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,7
Tracey Gordon,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,7
Jacque P Whaumbush,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,7
Total,120,98,85,83,62,51,38,35,30,26,18,16,16,14,13,13,9,8,7,5,4,4,3,3,2,74,55,11,7
,Judge Of The Court Of Common Pleas - Democrat,,,,,,,,,,,,,,,,,,,,,,,,,Register Of Wills - Democrat,,,8
,Tiffany Palmer,Anthony Kyriakakis,James C Crumlish,Jennifer Schultz,Kay Yu,Leon Goodman,Nicola Serianni,Chris Hall,Henry Mcgregor Sias,Cateria R Mccabe,Janine D Momasso,Kendra Mccrae,Laurie Dow,Sherman Toppin,Vicki Markovitz,Wendi Barish,Beth Grossman,Carmella Jacquinto,Craig Levin,Gregory Weyer,James F Berardinelli,Jon Marshall,Joshua Roberts,Robert Trimble,Terri M Booker,Ronald R Donatucci,Jacque P Whaumbush,Tracey Gordon,8
Tiffany Palmer,0,14,12,11,11,6,4,3,2,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,12,2,2,8
Anthony Kyriakakis,,0,12,10,11,6,3,3,2,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,11,2,1,8
James C Crumlish,,,0,8,10,6,2,3,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,11,0,1,8
Jennifer Schultz,,,,0,8,6,2,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,7,2,2,8
Kay Yu,,,,,0,6,3,3,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,10,1,0,8
Leon Goodman,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,8
Nicola Serianni,,,,,,,0,2,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,1,1,8
Chris Hall,,,,,,,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,8
Henry Mcgregor Sias,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,8
Cateria R Mccabe,,,,,,,,,,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,8
Janine D Momasso,,,,,,,,,,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,8
Kendra Mccrae,,,,,,,,,,,,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,8
Laurie Dow,,,,,,,,,,,,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,8
Sherman Toppin,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,8
Vicki Markovitz,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,1,0,8
Wendi Barish,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,1,8
Beth Grossman,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,8
Carmella Jacquinto,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,8
Craig Levin,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,8
Gregory Weyer,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,8
James F Berardinelli,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,8
Jon Marshall,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,8
Joshua Roberts,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,8
Robert Trimble,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,8
Terri M Booker,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,8
Ronald R Donatucci,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,8
Jacque P Whaumbush,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,8
Tracey Gordon,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,8
Total,16,14,12,11,11,6,4,3,2,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,12,2,2,8
,Judge Of The Court Of Common Pleas - Democrat,,,,,,,,,,,,,,,,,,,,,,,,,Register Of Wills - Democrat,,,9
,Tiffany Palmer,Anthony Kyriakakis,James C Crumlish,Jennifer Schultz,Kay Yu,Leon Goodman,Cateria R Mccabe,Nicola Serianni,Henry Mcgregor Sias,Chris Hall,Janine D Momasso,Carmella Jacquinto,Joshua Roberts,Wendi Barish,Kendra Mccrae,Vicki Markovitz,Jon Marshall,Sherman Toppin,Beth Grossman,Craig Levin,Terri M Booker,Gregory Weyer,James F Berardinelli,Laurie Dow,Robert Trimble,Ronald R Donatucci,Tracey Gordon,Jacque P Whaumbush,9
Tiffany Palmer,0,26,24,19,20,11,6,9,5,7,6,3,1,6,4,3,1,0,2,0,1,0,0,0,0,18,11,3,9
Anthony Kyriakakis,,0,24,14,16,11,3,2,5,7,0,5,3,1,2,2,0,3,1,0,0,0,0,0,0,19,5,2,9
James C Crumlish,,,0,14,15,11,0,3,0,7,0,2,1,1,2,1,1,0,1,1,0,0,0,0,0,16,4,3,9
Jennifer Schultz,,,,0,15,11,4,6,3,0,2,1,3,3,1,1,3,0,1,2,0,0,0,0,0,10,7,2,9
Kay Yu,,,,,0,12,4,3,4,2,3,3,0,1,2,3,0,0,0,0,0,0,0,0,0,11,8,2,9
Leon Goodman,,,,,,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,9,2,1,9
Cateria R Mccabe,,,,,,,0,6,5,0,5,3,3,4,1,1,0,3,0,0,0,0,0,0,0,2,7,0,9
Nicola Serianni,,,,,,,,0,2,1,5,0,1,6,1,1,1,0,0,1,1,0,0,0,0,0,6,2,9
Henry Mcgregor Sias,,,,,,,,,0,0,1,4,3,0,0,2,0,3,0,0,0,0,0,0,0,3,4,0,9
Chris Hall,,,,,,,,,,0,0,1,0,0,2,1,0,0,1,0,0,0,0,0,0,4,2,1,9
Janine D Momasso,,,,,,,,,,,0,1,0,5,2,2,0,0,0,0,1,0,0,0,0,0,5,1,9
Carmella Jacquinto,,,,,,,,,,,,0,3,0,0,1,0,3,0,0,0,0,0,0,0,2,4,0,9
Joshua Roberts,,,,,,,,,,,,,0,0,1,0,3,3,1,2,0,0,0,0,0,2,2,1,9
Wendi Barish,,,,,,,,,,,,,,0,1,0,0,0,0,0,1,0,0,0,0,0,3,1,9
Kendra Mccrae,,,,,,,,,,,,,,,0,1,1,0,2,0,1,0,0,0,0,1,2,2,9
Vicki Markovitz,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,1,3,0,9
Jon Marshall,,,,,,,,,,,,,,,,,0,0,1,2,0,0,0,0,0,0,1,1,9
Sherman Toppin,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,2,1,0,9
Beth Grossman,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,1,1,0,9
Craig Levin,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,1,9
Terri M Booker,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,1,9
Gregory Weyer,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,9
James F Berardinelli,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,9
Laurie Dow,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,9
Robert Trimble,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,9
Ronald R Donatucci,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,9
Tracey Gordon,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,9
Jacque P Whaumbush,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,9
Total,36,29,25,21,21,12,10,10,8,7,7,6,6,6,5,4,3,3,2,2,1,0,0,0,0,21,14,4,9
,Judge Of The Court Of Common Pleas - Democrat,,,,,,,,,,,,,,,,,,,,,,,,,Register Of Wills - Democrat,,,10
,Tiffany Palmer,Jennifer Schultz,Anthony Kyriakakis,James C Crumlish,Kay Yu,Nicola Serianni,Wendi Barish,Leon Goodman,Cateria R Mccabe,Henry Mcgregor Sias,Chris Hall,Beth Grossman,Kendra Mccrae,Carmella Jacquinto,Janine D Momasso,Vicki Markovitz,Craig Levin,Laurie Dow,Joshua Roberts,Robert Trimble,James F Berardinelli,Jon Marshall,Sherman Toppin,Terri M Booker,Gregory Weyer,Tracey Gordon,Ronald R Donatucci,Jacque P Whaumbush,10
Tiffany Palmer,0,36,38,31,29,18,12,16,16,13,17,5,7,5,6,2,2,4,0,1,2,1,0,0,0,31,18,5,10
Jennifer Schultz,,0,25,24,24,22,16,18,14,12,3,7,5,4,6,5,4,4,3,2,2,2,0,1,0,27,16,6,10
Anthony Kyriakakis,,,0,32,27,7,8,17,6,12,15,2,3,6,1,2,2,2,1,0,3,0,1,0,0,25,15,3,10
James C Crumlish,,,,0,18,6,4,17,2,3,15,3,3,4,1,3,0,2,1,2,1,1,0,0,0,16,16,4,10
Kay Yu,,,,,1,8,5,16,7,12,5,3,4,5,1,1,1,0,0,1,1,1,0,1,0,18,14,3,10
Nicola Serianni,,,,,,0,17,2,14,6,1,5,4,0,6,4,3,4,3,3,0,1,0,0,0,20,2,5,10
Wendi Barish,,,,,,,0,3,8,3,1,3,3,2,5,4,3,2,2,2,0,1,0,1,0,13,3,6,10
Leon Goodman,,,,,,,,0,2,2,0,0,2,0,1,1,0,0,0,1,2,0,0,0,0,3,14,2,10
Cateria R Mccabe,,,,,,,,,0,7,1,0,4,2,6,1,1,1,1,1,0,0,1,0,0,16,2,1,10
Henry Mcgregor Sias,,,,,,,,,,0,3,0,0,2,0,0,1,0,1,0,3,0,1,0,0,16,2,0,10
Chris Hall,,,,,,,,,,,0,1,1,4,1,0,0,1,0,0,0,0,0,0,0,12,2,2,10
Beth Grossman,,,,,,,,,,,,0,3,1,0,2,2,2,1,2,0,2,0,0,0,5,2,2,10
Kendra Mccrae,,,,,,,,,,,,,0,1,0,2,0,0,0,1,0,1,0,1,0,5,2,2,10
Carmella Jacquinto,,,,,,,,,,,,,,0,0,0,1,0,1,0,0,0,1,1,0,7,0,1,10
Janine D Momasso,,,,,,,,,,,,,,,0,0,0,1,0,0,0,0,0,0,0,5,1,1,10
Vicki Markovitz,,,,,,,,,,,,,,,,0,1,1,1,1,0,1,0,0,0,4,1,1,10
Craig Levin,,,,,,,,,,,,,,,,,0,0,1,1,1,1,0,0,0,2,0,3,10
Laurie Dow,,,,,,,,,,,,,,,,,,0,1,0,0,0,0,0,0,5,0,0,10
Joshua Roberts,,,,,,,,,,,,,,,,,,,0,1,0,1,1,0,0,3,0,1,10
Robert Trimble,,,,,,,,,,,,,,,,,,,,0,0,1,0,0,0,1,1,2,10
James F Berardinelli,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,1,2,0,10
Jon Marshall,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,2,1,10
Sherman Toppin,,,,,,,,,,,,,,,,,,,,,,,0,0,0,1,0,0,10
Terri M Booker,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,10
Gregory Weyer,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,10
Tracey Gordon,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,10
Ronald R Donatucci,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,10
Jacque P Whaumbush,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,10
Total,57,50,45,37,37,27,23,20,19,18,17,9,9,8,7,7,5,5,4,4,3,3,1,1,0,44,21,9,10
,Register Of Wills - Democrat,,,Judge Of The Court Of Common Pleas - Democrat,,,,,,,,,,,,,,,,,,,,,,,,,11
,Tracey Gordon,Jacque P Whaumbush,Ronald R Donatucci,Jennifer Schultz,Anthony Kyriakakis,Tiffany Palmer,Cateria R Mccabe,Henry Mcgregor Sias,James C Crumlish,Joshua Roberts,Kay Yu,Kendra Mccrae,Nicola Serianni,Wendi Barish,Carmella Jacquinto,Chris Hall,Craig Levin,Jon Marshall,Sherman Toppin,Beth Grossman,Janine D Momasso,Laurie Dow,Leon Goodman,Robert Trimble,Gregory Weyer,James F Berardinelli,Terri M Booker,Vicki Markovitz,11
Tracey Gordon,0,0,0,6,5,4,4,3,2,1,2,3,2,2,2,2,0,0,2,1,0,0,0,0,0,0,0,0,11
Jacque P Whaumbush,,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,11
Ronald R Donatucci,,,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,11
Jennifer Schultz,,,,0,4,3,3,2,1,1,2,3,2,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,11
Anthony Kyriakakis,,,,,0,3,2,1,2,0,1,3,1,2,1,2,0,0,1,0,0,0,0,0,0,0,0,0,11
Tiffany Palmer,,,,,,0,2,1,2,0,3,2,2,2,0,2,0,0,0,0,1,1,0,0,0,0,0,0,11
Cateria R Mccabe,,,,,,,0,2,0,1,2,1,1,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,11
Henry Mcgregor Sias,,,,,,,,0,0,1,1,1,2,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,11
James C Crumlish,,,,,,,,,0,1,0,1,0,1,0,2,1,1,0,0,0,0,1,1,0,0,0,0,11
Joshua Roberts,,,,,,,,,,0,0,0,0,0,1,0,2,2,1,0,0,0,1,1,0,0,0,0,11
Kay Yu,,,,,,,,,,,0,1,2,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,11
Kendra Mccrae,,,,,,,,,,,,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,11
Nicola Serianni,,,,,,,,,,,,,0,2,0,0,0,0,0,0,1,1,0,0,0,0,0,0,11
Wendi Barish,,,,,,,,,,,,,,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,11
Carmella Jacquinto,,,,,,,,,,,,,,,0,0,0,0,2,0,0,0,0,0,0,0,0,0,11
Chris Hall,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,11
Craig Levin,,,,,,,,,,,,,,,,,0,2,0,0,0,0,1,1,0,0,0,0,11
Jon Marshall,,,,,,,,,,,,,,,,,,0,0,0,0,0,1,1,0,0,0,0,11
Sherman Toppin,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,11
Beth Grossman,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,11
Janine D Momasso,,,,,,,,,,,,,,,,,,,,,0,1,0,0,0,0,0,0,11
Laurie Dow,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,11
Leon Goodman,,,,,,,,,,,,,,,,,,,,,,,0,1,0,0,0,0,11
Robert Trimble,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,11
Gregory Weyer,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,11
James F Berardinelli,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,11
Terri M Booker,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,11
Vicki Markovitz,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,11
Total,8,1,1,7,5,5,4,3,3,3,3,3,3,3,2,2,2,2,2,1,1,1,1,1,0,0,0,0,11
,Register Of Wills - Democrat,,,Judge Of The Court Of Common Pleas - Democrat,,,,,,,,,,,,,,,,,,,,,,,,,12
,Tracey Gordon,Ronald R Donatucci,Jacque P Whaumbush,Jennifer Schultz,Cateria R Mccabe,Craig Levin,Joshua Roberts,Tiffany Palmer,Carmella Jacquinto,Sherman Toppin,Henry Mcgregor Sias,Jon Marshall,Nicola Serianni,Wendi Barish,Anthony Kyriakakis,Leon Goodman,Laurie Dow,Janine D Momasso,Terri M Booker,Kendra Mccrae,Chris Hall,James C Crumlish,Beth Grossman,James F Berardinelli,Kay Yu,Robert Trimble,Vicki Markovitz,Gregory Weyer,12
Tracey Gordon,3,0,0,31,16,21,14,19,10,6,9,13,13,13,8,11,9,8,8,7,7,7,7,3,7,4,4,2,12
Ronald R Donatucci,,0,0,4,14,8,14,1,7,11,10,5,2,2,7,4,5,4,2,2,2,2,2,2,1,3,0,0,12
Jacque P Whaumbush,,,3,1,1,3,3,4,3,2,0,0,3,2,2,0,1,2,0,1,0,1,0,2,0,0,1,1,12
Jennifer Schultz,,,,2,12,10,10,15,4,4,5,6,12,12,4,6,3,7,3,4,2,4,6,2,3,2,2,1,12
Cateria R Mccabe,,,,,0,3,12,14,8,11,13,1,13,12,7,1,6,12,5,4,2,2,0,3,6,2,0,1,12
Craig Levin,,,,,,1,8,3,4,3,1,9,2,2,3,6,3,1,3,1,6,6,3,3,0,3,1,0,12
Joshua Roberts,,,,,,,0,4,14,16,10,6,2,1,8,7,3,4,1,3,2,5,1,1,1,2,2,1,12
Tiffany Palmer,,,,,,,,0,6,3,6,0,13,14,4,4,3,7,6,3,1,2,3,3,5,0,3,1,12
Carmella Jacquinto,,,,,,,,,1,11,8,0,3,2,8,6,2,2,3,5,1,4,2,2,1,0,1,0,12
Sherman Toppin,,,,,,,,,,1,10,0,1,2,8,3,3,2,3,4,1,1,0,1,1,0,1,0,12
Henry Mcgregor Sias,,,,,,,,,,,0,1,3,3,8,1,3,2,2,2,0,0,2,2,2,1,1,0,12
Jon Marshall,,,,,,,,,,,,0,1,2,1,1,3,0,0,1,3,2,1,1,1,3,0,0,12
Nicola Serianni,,,,,,,,,,,,,0,11,2,1,1,7,1,4,0,1,1,1,2,1,1,1,12
Wendi Barish,,,,,,,,,,,,,,0,1,0,3,8,1,1,1,1,2,2,3,1,0,1,12
Anthony Kyriakakis,,,,,,,,,,,,,,,0,4,1,3,1,2,2,2,2,4,0,0,1,0,12
Leon Goodman,,,,,,,,,,,,,,,,0,4,2,6,4,4,4,6,1,1,4,2,2,12
Laurie Dow,,,,,,,,,,,,,,,,,0,3,5,3,4,1,3,1,4,3,2,0,12
Janine D Momasso,,,,,,,,,,,,,,,,,,0,1,2,0,2,0,3,2,1,0,2,12
Terri M Booker,,,,,,,,,,,,,,,,,,,1,3,1,3,4,0,3,1,3,0,12
Kendra Mccrae,,,,,,,,,,,,,,,,,,,,0,0,0,1,1,3,3,0,1,12
Chris Hall,,,,,,,,,,,,,,,,,,,,,1,2,2,2,0,3,1,1,12
James C Crumlish,,,,,,,,,,,,,,,,,,,,,,0,0,2,2,0,1,0,12
Beth Grossman,,,,,,,,,,,,,,,,,,,,,,,0,1,0,1,3,1,12
James F Berardinelli,,,,,,,,,,,,,,,,,,,,,,,,0,2,1,0,1,12
Kay Yu,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,0,12
Robert Trimble,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,12
Vicki Markovitz,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,12
Gregory Weyer,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,12
Total,67,26,11,38,33,33,33,26,22,22,19,18,18,18,17,17,16,15,14,11,10,10,9,9,9,7,5,3,12
,Register Of Wills - Democrat,,,Judge Of The Court Of Common Pleas - Democrat,,,,,,,,,,,,,,,,,,,,,,,,,13
,Tracey Gordon,Ronald R Donatucci,Jacque P Whaumbush,Anthony Kyriakakis,Tiffany Palmer,Kay Yu,Cateria R Mccabe,Jennifer Schultz,Wendi Barish,Carmella Jacquinto,Henry Mcgregor Sias,Joshua Roberts,Nicola Serianni,Chris Hall,Sherman Toppin,James C Crumlish,Beth Grossman,Janine D Momasso,Terri M Booker,Craig Levin,James F Berardinelli,Laurie Dow,Jon Marshall,Kendra Mccrae,Leon Goodman,Gregory Weyer,Vicki Markovitz,Robert Trimble,13
Tracey Gordon,5,0,0,24,30,30,11,16,21,14,11,5,15,15,4,12,11,8,6,5,6,5,4,8,5,4,2,3,13
Ronald R Donatucci,,0,0,15,2,3,18,4,1,13,15,18,4,1,18,2,2,1,2,5,1,3,3,1,0,1,0,0,13
Jacque P Whaumbush,,,1,7,9,3,2,5,2,2,1,4,3,5,0,4,4,2,4,0,3,3,3,1,2,0,2,0,13
Anthony Kyriakakis,,,,1,27,25,19,11,13,18,20,14,8,20,15,16,2,1,3,3,4,2,1,0,1,1,0,1,13
Tiffany Palmer,,,,,2,26,13,19,21,12,9,2,10,19,0,14,9,6,6,3,6,3,1,2,4,3,1,0,13
Kay Yu,,,,,,0,8,10,18,9,12,2,11,15,2,9,3,3,6,2,8,3,2,2,2,3,0,1,13
Cateria R Mccabe,,,,,,,0,10,7,18,20,15,12,0,15,2,3,8,3,1,2,5,2,4,3,2,1,0,13
Jennifer Schultz,,,,,,,,2,12,3,5,4,15,4,2,4,8,8,4,5,2,3,4,5,1,1,1,1,13
Wendi Barish,,,,,,,,,0,9,5,2,9,9,2,6,5,7,5,3,7,2,1,3,2,1,1,1,13
Carmella Jacquinto,,,,,,,,,,0,13,13,3,6,14,0,3,5,2,2,1,3,2,4,2,1,1,0,13
Henry Mcgregor Sias,,,,,,,,,,,0,14,3,3,14,4,2,3,2,0,3,3,1,1,0,1,0,0,13
Joshua Roberts,,,,,,,,,,,,0,3,0,18,2,4,1,2,5,2,3,4,2,1,2,2,0,13
Nicola Serianni,,,,,,,,,,,,,0,3,4,3,4,8,3,4,0,2,5,6,2,1,0,3,13
Chris Hall,,,,,,,,,,,,,,0,1,11,1,0,2,1,3,0,0,0,0,0,0,1,13
Sherman Toppin,,,,,,,,,,,,,,,0,0,1,2,2,5,1,3,2,1,0,1,1,2,13
James C Crumlish,,,,,,,,,,,,,,,,0,1,1,2,2,2,2,2,0,1,1,0,1,13
Beth Grossman,,,,,,,,,,,,,,,,,0,3,4,2,1,3,1,6,4,1,4,0,13
Janine D Momasso,,,,,,,,,,,,,,,,,,0,2,1,2,2,3,4,2,2,0,1,13
Terri M Booker,,,,,,,,,,,,,,,,,,,0,2,3,4,2,2,2,0,1,1,13
Craig Levin,,,,,,,,,,,,,,,,,,,,0,0,1,2,0,0,0,1,1,13
James F Berardinelli,,,,,,,,,,,,,,,,,,,,,0,1,1,1,1,1,1,0,13
Laurie Dow,,,,,,,,,,,,,,,,,,,,,,0,2,1,1,1,2,0,13
Jon Marshall,,,,,,,,,,,,,,,,,,,,,,,0,1,2,0,0,1,13
Kendra Mccrae,,,,,,,,,,,,,,,,,,,,,,,,0,2,1,2,0,13
Leon Goodman,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,0,13
Gregory Weyer,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,13
Vicki Markovitz,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,13
Robert Trimble,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,13
Total,57,25,16,50,49,40,35,32,31,29,28,28,26,22,22,20,17,15,14,11,11,11,10,10,7,5,4,3,13
,Judge Of The Court Of Common Pleas - Democrat,,,,,,,,,,,,,,,,,,,,,,,,,Register Of Wills - Democrat,,,14
,Tiffany Palmer,Jennifer Schultz,Kay Yu,Anthony Kyriakakis,Nicola Serianni,Cateria R Mccabe,James C Crumlish,Wendi Barish,Henry Mcgregor Sias,Kendra Mccrae,Leon Goodman,Chris Hall,Janine D Momasso,Beth Grossman,Carmella Jacquinto,Laurie Dow,Craig Levin,Joshua Roberts,James F Berardinelli,Terri M Booker,Vicki Markovitz,Jon Marshall,Sherman Toppin,Gregory Weyer,Robert Trimble,Tracey Gordon,Ronald R Donatucci,Jacque P Whaumbush,14
Tiffany Palmer,1,59,52,49,30,36,39,29,28,17,21,19,16,8,6,4,6,2,7,3,3,0,0,2,0,51,26,5,14
Jennifer Schultz,,4,48,31,39,32,28,29,20,11,19,4,17,14,9,6,4,4,0,3,4,4,1,0,0,39,29,8,14
Kay Yu,,,0,36,17,24,26,15,23,14,20,10,5,8,11,9,5,1,5,5,4,1,2,2,0,31,25,9,14
Anthony Kyriakakis,,,,0,3,11,38,8,16,9,19,22,1,6,6,0,3,4,4,1,3,0,1,2,0,23,27,3,14
Nicola Serianni,,,,,0,25,4,24,13,11,0,3,17,10,8,5,5,3,1,4,4,4,1,0,0,33,5,5,14
Cateria R Mccabe,,,,,,0,3,22,17,9,3,3,14,6,8,0,1,2,3,0,0,0,2,0,0,27,7,3,14
James C Crumlish,,,,,,,0,3,6,7,20,18,1,3,2,1,2,3,1,0,0,1,1,0,0,15,22,2,14
Wendi Barish,,,,,,,,0,4,12,3,3,16,11,8,5,3,3,1,2,6,2,1,0,0,27,8,4,14
Henry Mcgregor Sias,,,,,,,,,1,5,1,5,0,3,3,0,2,1,3,2,1,0,1,2,0,24,5,2,14
Kendra Mccrae,,,,,,,,,,0,1,6,4,4,8,5,1,1,3,1,4,0,2,0,0,19,3,4,14
Leon Goodman,,,,,,,,,,,0,1,4,3,0,4,0,0,1,3,0,0,1,0,0,5,16,3,14
Chris Hall,,,,,,,,,,,,0,0,2,4,0,1,3,1,1,1,1,0,0,0,14,6,0,14
Janine D Momasso,,,,,,,,,,,,,0,2,4,3,0,0,2,4,1,0,1,0,0,13,2,4,14
