col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,col_11,col_12,col_13,col_14,col_15,col_16,col_17,col_18,col_19,col_20,col_21,col_22,col_23,col_24,col_25,col_26,col_27,col_28,col_29,col_30,col_31,col_32,col_33,division
Beth Finn,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,1,5
Bobbie Curry,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,1,0,5
Ethelind Baylor,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,1,5
Sherrie Cohen,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,5
Wayne Allen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,5
Wayne Edmund Dorsey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,5
Theresa Brunson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,5
David H Conroy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,5
Total,40,38,32,27,18,15,15,9,9,8,8,8,7,6,6,5,4,4,3,3,3,2,2,2,1,1,1,0,0,0,34,32,5
,Council At Large - Democrat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Judge Of The Municipal Court - Democrat,,6
,Allan Domb,Helen Gym,Derek S Green,Adrián Rivera-reyes,Joseph A Diorio,Eryn Santamoor,Isaiah Thomas,Fernando Treviño,Bobbie Curry,Deja Lynn Alvarez,Katherine Gilmore Richardson,Ogbonna Paul Hagins,Willie Floyd Singletary,Asa Khalif,Beth Finn,Billy Thompson,Devon Cade,Hena Veit,Justin Diberardinis,Mark Ross,Vinny Black,Edwin Santana,Erika Almirón,Ethelind Baylor,Fareed Abdullah,Latrice Y Bryant,Sandra Dungee Glenn,Sherrie Cohen,Wayne Allen,Wayne Edmund Dorsey,David H Conroy,Theresa Brunson,6
Allan Domb,1,3,5,1,3,2,3,1,1,1,2,0,1,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,2,4,6
Helen Gym,,0,3,3,3,3,1,2,2,1,1,2,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,5,3,6
Derek S Green,,,0,0,2,1,2,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,3,6
Adrián Rivera-reyes,,,,1,1,0,0,3,0,2,1,2,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,2,6
Joseph A Diorio,,,,,0,1,2,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,1,6
Eryn Santamoor,,,,,,0,0,0,2,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,6
Isaiah Thomas,,,,,,,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,2,1,6
Fernando Treviño,,,,,,,,0,0,1,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,1,6
Bobbie Curry,,,,,,,,,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,6
Deja Lynn Alvarez,,,,,,,,,,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,6
Katherine Gilmore Richardson,,,,,,,,,,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,6
Ogbonna Paul Hagins,,,,,,,,,,,,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,6
Willie Floyd Singletary,,,,,,,,,,,,,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,2,6
Asa Khalif,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6
Beth Finn,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,6
Billy Thompson,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,6
Devon Cade,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,6
Hena Veit,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,6
Justin Diberardinis,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,1,0,6
Mark Ross,,,,,,,,,,,,,,,,,,,,0,1,0,0,0,0,0,0,0,0,0,0,1,6
Vinny Black,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,1,6
Edwin Santana,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,6
Erika Almirón,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,6
Ethelind Baylor,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,6
Fareed Abdullah,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,6
Latrice Y Bryant,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,6
Sandra Dungee Glenn,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,6
Sherrie Cohen,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,6
Wayne Allen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,6
Wayne Edmund Dorsey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,6
David H Conroy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,6
Theresa Brunson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,6
Total,11,8,7,6,5,4,4,3,2,2,2,2,2,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,7,6,6
,Judge Of The Municipal Court - Democrat,,Council At Large - Democrat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7
,David H Conroy,Theresa Brunson,Allan Domb,Helen Gym,Adrián Rivera-reyes,Derek S Green,Joseph A Diorio,Deja Lynn Alvarez,Isaiah Thomas,Willie Floyd Singletary,Katherine Gilmore Richardson,Eryn Santamoor,Fareed Abdullah,Ogbonna Paul Hagins,Erika Almirón,Latrice Y Bryant,Sandra Dungee Glenn,Justin Diberardinis,Beth Finn,Billy Thompson,Wayne Edmund Dorsey,Ethelind Baylor,Fernando Treviño,Asa Khalif,Mark Ross,Vinny Black,Bobbie Curry,Devon Cade,Edwin Santana,Hena Veit,Sherrie Cohen,Wayne Allen,7
David H Conroy,3,0,9,7,8,8,5,5,5,3,2,1,3,2,3,1,2,2,2,1,1,2,0,0,1,1,0,0,0,0,0,0,7
Theresa Brunson,,1,7,11,6,4,5,7,4,3,6,5,4,3,3,5,4,2,0,1,1,0,1,1,0,0,0,0,0,0,0,0,7
Allan Domb,,,0,4,4,16,12,2,4,2,6,2,5,1,3,1,3,3,1,1,1,0,0,1,1,0,0,0,0,0,0,0,7
Helen Gym,,,,3,7,3,0,6,4,4,2,3,2,4,1,3,3,2,0,0,1,2,1,0,0,0,0,0,0,0,0,0,7
Adrián Rivera-reyes,,,,,2,2,3,10,0,4,0,3,0,5,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,7
Derek S Green,,,,,,0,12,1,5,1,5,0,2,0,1,2,2,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,7
Joseph A Diorio,,,,,,,1,3,1,0,2,0,0,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
Deja Lynn Alvarez,,,,,,,,0,1,4,0,2,1,4,3,2,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,7
Isaiah Thomas,,,,,,,,,2,0,4,2,3,1,2,3,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,7
Willie Floyd Singletary,,,,,,,,,,3,1,1,1,3,0,0,0,1,2,3,2,0,1,1,0,0,0,0,0,0,0,0,7
Katherine Gilmore Richardson,,,,,,,,,,,2,0,3,0,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,7
Eryn Santamoor,,,,,,,,,,,,1,0,3,0,1,0,2,0,1,0,0,1,0,0,0,0,0,0,0,0,0,7
Fareed Abdullah,,,,,,,,,,,,,0,0,2,2,2,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,7
Ogbonna Paul Hagins,,,,,,,,,,,,,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
Erika Almirón,,,,,,,,,,,,,,,0,3,1,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,7
Latrice Y Bryant,,,,,,,,,,,,,,,,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
Sandra Dungee Glenn,,,,,,,,,,,,,,,,,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,7
Justin Diberardinis,,,,,,,,,,,,,,,,,,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,7
Beth Finn,,,,,,,,,,,,,,,,,,,0,2,2,0,1,0,0,0,0,0,0,0,0,0,7
Billy Thompson,,,,,,,,,,,,,,,,,,,,0,2,0,1,0,0,0,0,0,0,0,0,0,7
Wayne Edmund Dorsey,,,,,,,,,,,,,,,,,,,,,0,0,1,0,0,0,0,0,0,0,0,0,7
Ethelind Baylor,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,7
Fernando Treviño,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,7
Asa Khalif,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,7
Mark Ross,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,7
Vinny Black,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,7
Bobbie Curry,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,7
Devon Cade,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,7
Edwin Santana,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,7
Hena Veit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,7
Sherrie Cohen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,7
Wayne Allen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,7
Total,27,26,25,23,19,19,17,14,11,11,10,8,7,7,6,6,6,5,3,3,3,2,2,1,1,1,0,0,0,0,0,0,7
,Council At Large - Democrat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Judge Of The Municipal Court - Democrat,,8
,Allan Domb,Helen Gym,Derek S Green,Deja Lynn Alvarez,Adrián Rivera-reyes,Isaiah Thomas,Erika Almirón,Katherine Gilmore Richardson,Willie Floyd Singletary,Beth Finn,Joseph A Diorio,Latrice Y Bryant,Fareed Abdullah,Hena Veit,Justin Diberardinis,Sandra Dungee Glenn,Bobbie Curry,Eryn Santamoor,Fernando Treviño,Asa Khalif,Billy Thompson,Ethelind Baylor,Ogbonna Paul Hagins,Vinny Black,Wayne Allen,Devon Cade,Edwin Santana,Mark Ross,Sherrie Cohen,Wayne Edmund Dorsey,David H Conroy,Theresa Brunson,8
Allan Domb,2,4,7,2,2,3,2,1,0,1,4,0,1,0,2,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,3,3,8
Helen Gym,,2,3,6,5,2,4,2,1,1,0,0,1,2,3,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,7,3,8
Derek S Green,,,1,1,1,5,1,3,0,0,4,1,1,0,2,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,4,2,8
Deja Lynn Alvarez,,,,0,4,0,3,2,2,2,0,0,0,2,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,3,5,8
Adrián Rivera-reyes,,,,,0,0,3,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,4,1,8
Isaiah Thomas,,,,,,0,0,3,1,0,3,2,2,0,2,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,4,2,8
Erika Almirón,,,,,,,0,2,0,2,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,8
Katherine Gilmore Richardson,,,,,,,,0,0,2,2,2,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,2,3,8
Willie Floyd Singletary,,,,,,,,,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,3,3,8
Beth Finn,,,,,,,,,,1,1,1,0,2,0,1,2,0,0,0,1,0,0,0,0,0,0,0,0,0,1,2,8
Joseph A Diorio,,,,,,,,,,,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,8
Latrice Y Bryant,,,,,,,,,,,,0,1,0,0,0,1,2,1,1,0,0,0,0,1,0,0,0,0,0,3,1,8
Fareed Abdullah,,,,,,,,,,,,,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,3,8
Hena Veit,,,,,,,,,,,,,,0,0,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,8
Justin Diberardinis,,,,,,,,,,,,,,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,0,8
Sandra Dungee Glenn,,,,,,,,,,,,,,,,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,8
Bobbie Curry,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,8
Eryn Santamoor,,,,,,,,,,,,,,,,,,0,0,1,0,0,0,0,1,0,0,0,0,0,2,0,8
Fernando Treviño,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,1,8
Asa Khalif,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,1,0,8
Billy Thompson,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,8
Ethelind Baylor,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,1,0,8
Ogbonna Paul Hagins,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,1,0,8
Vinny Black,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,1,8
Wayne Allen,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,1,0,8
Devon Cade,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,8
Edwin Santana,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,8
Mark Ross,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,8
Sherrie Cohen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,8
Wayne Edmund Dorsey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,8
David H Conroy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,8
Theresa Brunson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,8
Total,16,15,12,10,8,7,6,6,6,5,5,4,3,3,3,3,2,2,2,1,1,1,1,1,1,0,0,0,0,0,14,14,8
,Council At Large - Democrat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Judge Of The Municipal Court - Democrat,,9
,Isaiah Thomas,Derek S Green,Joseph A Diorio,Allan Domb,Helen Gym,Adrián Rivera-reyes,Deja Lynn Alvarez,Willie Floyd Singletary,Erika Almirón,Ethelind Baylor,Katherine Gilmore Richardson,Beth Finn,Eryn Santamoor,Justin Diberardinis,Fareed Abdullah,Ogbonna Paul Hagins,Sandra Dungee Glenn,Billy Thompson,Edwin Santana,Vinny Black,Wayne Allen,Asa Khalif,Bobbie Curry,Devon Cade,Fernando Treviño,Hena Veit,Latrice Y Bryant,Mark Ross,Sherrie Cohen,Wayne Edmund Dorsey,Theresa Brunson,David H Conroy,9
Isaiah Thomas,5,11,10,9,3,3,2,1,1,3,1,1,2,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,6,4,9
Derek S Green,,0,13,14,4,2,2,1,2,0,1,2,1,2,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4,7,9
Joseph A Diorio,,,2,15,2,2,0,1,1,1,1,0,1,1,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,6,5,9
Allan Domb,,,,1,1,3,0,1,0,0,0,1,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,4,4,9
Helen Gym,,,,,0,2,4,2,4,1,3,2,0,2,1,2,1,1,0,1,0,0,0,0,0,0,0,0,0,0,7,4,9
Adrián Rivera-reyes,,,,,,1,3,2,0,1,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,9
Deja Lynn Alvarez,,,,,,,0,2,3,2,0,0,2,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5,9
Willie Floyd Singletary,,,,,,,,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,3,9
Erika Almirón,,,,,,,,,0,2,3,1,1,3,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,3,9
Ethelind Baylor,,,,,,,,,,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,9
Katherine Gilmore Richardson,,,,,,,,,,,0,1,0,1,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,9
Beth Finn,,,,,,,,,,,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,9
Eryn Santamoor,,,,,,,,,,,,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,9
Justin Diberardinis,,,,,,,,,,,,,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,9
Fareed Abdullah,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,9
Ogbonna Paul Hagins,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,9
Sandra Dungee Glenn,,,,,,,,,,,,,,,,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,9
Billy Thompson,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,9
Edwin Santana,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9
Vinny Black,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,1,0,9
Wayne Allen,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,9
Asa Khalif,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,9
Bobbie Curry,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,9
Devon Cade,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,9
Fernando Treviño,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,9
Hena Veit,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,9
Latrice Y Bryant,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,9
Mark Ross,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,9
Sherrie Cohen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,9
Wayne Edmund Dorsey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,9
Theresa Brunson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0,9
David H Conroy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,9
Total,23,22,21,20,13,8,8,8,6,4,4,3,3,3,2,2,2,1,1,1,1,0,0,0,0,0,0,0,0,0,17,14,9
,Judge Of The Municipal Court - Democrat,,Council At Large - Democrat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10
,Theresa Brunson,David H Conroy,Allan Domb,Derek S Green,Isaiah Thomas,Adrián Rivera-reyes,Helen Gym,Willie Floyd Singletary,Deja Lynn Alvarez,Erika Almirón,Katherine Gilmore Richardson,Sandra Dungee Glenn,Billy Thompson,Asa Khalif,Fareed Abdullah,Joseph A Diorio,Wayne Allen,Beth Finn,Edwin Santana,Fernando Treviño,Hena Veit,Ogbonna Paul Hagins,Wayne Edmund Dorsey,Eryn Santamoor,Ethelind Baylor,Latrice Y Bryant,Vinny Black,Bobbie Curry,Devon Cade,Justin Diberardinis,Mark Ross,Sherrie Cohen,10
Theresa Brunson,0,0,4,6,5,5,4,4,2,3,2,4,2,3,2,1,2,1,1,1,2,0,0,1,0,0,0,0,0,0,0,0,10
David H Conroy,,1,2,2,1,3,3,2,2,2,1,0,2,0,1,2,0,1,1,1,0,2,2,0,0,1,1,0,0,0,0,0,10
Allan Domb,,,3,7,3,2,2,1,1,0,3,2,0,1,1,2,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,10
Derek S Green,,,,0,6,1,2,1,0,2,3,2,1,2,1,2,3,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,10
Isaiah Thomas,,,,,2,0,2,1,0,1,3,2,1,1,1,0,2,0,1,0,1,0,0,1,1,1,0,0,0,0,0,0,10
Adrián Rivera-reyes,,,,,,0,2,4,4,1,0,2,1,2,1,1,0,1,0,2,0,1,0,0,0,0,1,0,0,0,0,0,10
Helen Gym,,,,,,,1,2,2,2,3,2,1,0,1,0,0,2,0,0,1,1,1,1,0,0,0,0,0,0,0,0,10
Willie Floyd Singletary,,,,,,,,0,3,0,0,0,1,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,10
Deja Lynn Alvarez,,,,,,,,,1,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,10
Erika Almirón,,,,,,,,,,0,1,2,2,1,1,0,1,1,2,0,0,1,2,0,0,0,0,0,0,0,0,0,10
Katherine Gilmore Richardson,,,,,,,,,,,0,3,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,10
Sandra Dungee Glenn,,,,,,,,,,,,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,10
Billy Thompson,,,,,,,,,,,,,0,0,0,1,0,0,1,1,0,1,1,0,0,0,1,0,0,0,0,0,10
Asa Khalif,,,,,,,,,,,,,,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10
Fareed Abdullah,,,,,,,,,,,,,,,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,10
Joseph A Diorio,,,,,,,,,,,,,,,,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,10
Wayne Allen,,,,,,,,,,,,,,,,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,10
Beth Finn,,,,,,,,,,,,,,,,,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,10
Edwin Santana,,,,,,,,,,,,,,,,,,,0,0,0,1,1,0,0,0,0,0,0,0,0,0,10
Fernando Treviño,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,1,0,0,0,0,0,10
Hena Veit,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,10
Ogbonna Paul Hagins,,,,,,,,,,,,,,,,,,,,,,0,1,0,0,0,0,0,0,0,0,0,10
Wayne Edmund Dorsey,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,10
Eryn Santamoor,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,10
Ethelind Baylor,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,10
Latrice Y Bryant,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,10
Vinny Black,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,10
Bobbie Curry,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,10
Devon Cade,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,10
Justin Diberardinis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,10
Mark Ross,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,10
Sherrie Cohen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,10
Total,14,9,12,11,10,8,8,6,5,5,5,5,4,3,3,3,3,2,2,2,2,2,2,1,1,1,1,0,0,0,0,0,10
,Council At Large - Democrat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Judge Of The Municipal Court - Democrat,,11
,Allan Domb,Isaiah Thomas,Derek S Green,Helen Gym,Joseph A Diorio,Adrián Rivera-reyes,Katherine Gilmore Richardson,Deja Lynn Alvarez,Asa Khalif,Eryn Santamoor,Fernando Treviño,Justin Diberardinis,Willie Floyd Singletary,Fareed Abdullah,Billy Thompson,Erika Almirón,Latrice Y Bryant,Beth Finn,Bobbie Curry,Edwin Santana,Hena Veit,Vinny Black,Devon Cade,Ethelind Baylor,Ogbonna Paul Hagins,Sandra Dungee Glenn,Wayne Allen,Wayne Edmund Dorsey,Mark Ross,Sherrie Cohen,David H Conroy,Theresa Brunson,11
Allan Domb,1,21,27,12,11,2,9,2,5,3,3,3,1,2,1,2,1,1,0,0,1,0,1,0,0,0,1,0,0,0,12,9,11
Isaiah Thomas,,2,16,8,8,6,10,4,6,3,4,1,3,3,1,2,2,0,1,0,1,1,1,0,1,1,1,1,0,0,14,15,11
Derek S Green,,,1,8,8,2,7,1,3,2,3,1,0,2,1,2,0,1,0,1,1,0,0,0,0,0,1,0,0,0,9,6,11
Helen Gym,,,,1,3,2,3,2,3,3,0,2,0,1,1,1,1,1,1,2,1,0,0,1,0,0,0,0,0,0,7,6,11
Joseph A Diorio,,,,,0,0,4,0,0,1,0,1,0,0,1,0,2,0,0,0,1,1,0,0,0,0,0,1,0,0,4,4,11
Adrián Rivera-reyes,,,,,,0,0,2,1,0,1,1,2,0,1,1,0,0,2,0,0,1,0,0,1,0,0,0,0,0,4,6,11
Katherine Gilmore Richardson,,,,,,,0,1,0,1,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,7,2,11
Deja Lynn Alvarez,,,,,,,,0,0,0,1,0,3,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,4,3,11
Asa Khalif,,,,,,,,,0,1,1,0,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,11
Eryn Santamoor,,,,,,,,,,0,1,2,0,1,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,1,2,11
Fernando Treviño,,,,,,,,,,,0,1,1,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,3,2,11
Justin Diberardinis,,,,,,,,,,,,1,2,1,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,3,1,11
Willie Floyd Singletary,,,,,,,,,,,,,0,0,0,0,1,0,1,0,0,1,1,0,1,1,0,0,0,0,3,2,11
Fareed Abdullah,,,,,,,,,,,,,,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2,11
Billy Thompson,,,,,,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,11
Erika Almirón,,,,,,,,,,,,,,,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,11
Latrice Y Bryant,,,,,,,,,,,,,,,,,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,2,11
Beth Finn,,,,,,,,,,,,,,,,,,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,11
