col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,col_11,col_12,col_13,col_14,col_15,col_16,col_17,col_18,col_19,col_20,col_21,col_22,col_23,col_24,col_25,col_26,col_27,col_28,col_29,division
Jacque P Whaumbush,,,2,10,4,7,4,5,6,3,4,3,3,0,3,3,0,4,6,0,3,2,2,1,2,0,0,0,7
Joshua Roberts,,,,0,20,8,19,5,5,5,3,13,4,13,4,2,15,7,5,1,3,5,2,5,2,1,0,0,7
Sherman Toppin,,,,,0,6,25,7,12,6,15,15,6,15,11,6,16,2,1,4,3,1,2,2,1,1,0,0,7
Jennifer Schultz,,,,,,2,3,12,5,8,5,5,3,2,6,4,2,8,5,4,3,8,5,3,4,1,0,0,7
Cateria R Mccabe,,,,,,,0,5,6,7,8,18,7,16,1,5,16,3,2,1,5,2,1,2,2,0,1,0,7
Craig Levin,,,,,,,,1,9,4,8,2,2,2,9,6,0,3,6,3,4,4,3,1,3,0,1,1,7
Leon Goodman,,,,,,,,,0,11,12,2,9,3,10,8,1,4,4,7,2,2,2,1,3,2,1,1,7
Tiffany Palmer,,,,,,,,,,0,9,3,8,3,9,12,0,6,2,6,2,2,4,3,2,1,1,0,7
Laurie Dow,,,,,,,,,,,0,3,7,3,10,9,1,4,1,6,1,1,3,1,3,0,0,1,7
Carmella Jacquinto,,,,,,,,,,,,0,4,10,3,2,11,3,2,1,1,0,1,3,0,0,2,0,7
Kendra Mccrae,,,,,,,,,,,,,0,2,5,6,0,5,3,5,6,3,3,3,0,1,2,0,7
Anthony Kyriakakis,,,,,,,,,,,,,,0,1,3,14,1,1,2,0,0,0,1,1,0,0,1,7
Chris Hall,,,,,,,,,,,,,,,0,9,0,3,1,3,1,0,3,3,0,0,1,0,7
Terri M Booker,,,,,,,,,,,,,,,,0,1,2,1,3,1,0,3,1,1,2,1,0,7
Henry Mcgregor Sias,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,1,1,0,0,7
Wendi Barish,,,,,,,,,,,,,,,,,,0,2,2,3,4,4,1,1,0,0,0,7
Jon Marshall,,,,,,,,,,,,,,,,,,,1,1,2,2,0,1,1,0,0,0,7
Kay Yu,,,,,,,,,,,,,,,,,,,,0,1,2,1,2,2,2,1,1,7
Janine D Momasso,,,,,,,,,,,,,,,,,,,,,0,2,1,1,2,1,0,0,7
Nicola Serianni,,,,,,,,,,,,,,,,,,,,,,0,0,1,1,0,0,0,7
Beth Grossman,,,,,,,,,,,,,,,,,,,,,,,0,1,1,0,0,0,7
James C Crumlish,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,1,0,7
Vicki Markovitz,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,0,7
James F Berardinelli,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,7
Robert Trimble,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,7
Gregory Weyer,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,7
Total,55,35,18,40,40,36,34,29,26,25,24,22,21,20,20,19,17,15,14,13,9,9,8,8,7,3,3,1,7
,Judge Of The Court Of Common Pleas - Democrat,,,,,,,,,,,,,,,,,,,,,,,,,Register Of Wills - Democrat,,,8
,Joshua Roberts,Cateria R Mccabe,Sherman Toppin,Anthony Kyriakakis,Carmella Jacquinto,Jennifer Schultz,Henry Mcgregor Sias,Terri M Booker,Kendra Mccrae,Tiffany Palmer,Craig Levin,Chris Hall,Jon Marshall,Kay Yu,Wendi Barish,James C Crumlish,Leon Goodman,Beth Grossman,Nicola Serianni,Laurie Dow,Robert Trimble,Vicki Markovitz,James F Berardinelli,Janine D Momasso,Gregory Weyer,Ronald R Donatucci,Tracey Gordon,Jacque P Whaumbush,8
Joshua Roberts,1,32,31,30,29,13,29,7,6,3,8,4,8,3,3,4,3,3,3,1,2,2,0,0,0,41,15,5,8
Cateria R Mccabe,,0,32,31,28,8,30,8,8,6,1,3,0,4,2,2,3,4,3,1,1,1,1,2,0,31,6,6,8
Sherman Toppin,,,0,29,27,6,29,5,5,3,2,2,1,0,1,2,4,0,0,0,0,1,0,1,0,29,6,3,8
Anthony Kyriakakis,,,,0,25,5,30,1,1,2,0,2,1,2,1,2,0,1,2,0,1,0,0,0,0,29,2,3,8
Carmella Jacquinto,,,,,0,4,24,5,6,2,1,2,0,3,2,3,1,1,0,1,1,0,1,1,0,27,5,2,8
Jennifer Schultz,,,,,,3,3,6,6,5,8,4,9,5,4,4,3,3,4,2,2,2,1,0,0,10,16,5,8
Henry Mcgregor Sias,,,,,,,0,0,3,2,0,0,0,1,1,3,0,1,1,0,1,0,0,0,0,27,4,3,8
Terri M Booker,,,,,,,,0,9,9,1,6,1,4,3,3,6,5,3,3,3,3,1,1,1,6,11,4,8
Kendra Mccrae,,,,,,,,,0,6,2,6,0,4,3,1,3,2,3,2,2,2,1,2,1,3,9,6,8
Tiffany Palmer,,,,,,,,,,0,0,6,3,7,6,4,3,4,3,3,1,2,1,1,1,3,10,5,8
Craig Levin,,,,,,,,,,,0,1,7,1,1,2,2,0,2,1,0,1,0,0,0,2,5,4,8
Chris Hall,,,,,,,,,,,,0,3,5,4,1,1,3,2,1,0,0,2,0,1,1,8,3,8
Jon Marshall,,,,,,,,,,,,,0,1,2,4,1,1,2,0,1,0,0,0,0,0,8,2,8
Kay Yu,,,,,,,,,,,,,,0,5,1,0,2,1,1,1,0,1,0,0,4,4,4,8
Wendi Barish,,,,,,,,,,,,,,,0,3,1,3,2,0,1,0,1,0,1,4,5,2,8
James C Crumlish,,,,,,,,,,,,,,,,0,0,1,3,0,2,0,0,0,0,3,6,1,8
Leon Goodman,,,,,,,,,,,,,,,,,1,1,0,1,0,2,1,1,0,2,3,3,8
Beth Grossman,,,,,,,,,,,,,,,,,,0,3,1,1,2,1,0,0,4,5,0,8
Nicola Serianni,,,,,,,,,,,,,,,,,,,0,0,0,1,1,0,0,2,5,1,8
Laurie Dow,,,,,,,,,,,,,,,,,,,,0,0,1,0,1,0,0,2,2,8
Robert Trimble,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,3,1,8
Vicki Markovitz,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,2,1,8
James F Berardinelli,,,,,,,,,,,,,,,,,,,,,,,0,0,0,1,2,0,8
Janine D Momasso,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,1,1,8
Gregory Weyer,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,0,8
Ronald R Donatucci,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,0,8
Tracey Gordon,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0,8
Jacque P Whaumbush,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,8
Total,66,45,40,36,36,36,35,21,18,18,13,12,12,12,11,10,10,9,8,4,4,4,3,2,1,57,35,16,8
,Register Of Wills - Democrat,,,Judge Of The Court Of Common Pleas - Democrat,,,,,,,,,,,,,,,,,,,,,,,,,9
,Tracey Gordon,Ronald R Donatucci,Jacque P Whaumbush,Joshua Roberts,Jennifer Schultz,Craig Levin,Sherman Toppin,Cateria R Mccabe,Carmella Jacquinto,Leon Goodman,Tiffany Palmer,Henry Mcgregor Sias,James C Crumlish,Jon Marshall,Nicola Serianni,Anthony Kyriakakis,James F Berardinelli,Kendra Mccrae,Chris Hall,Kay Yu,Robert Trimble,Terri M Booker,Laurie Dow,Beth Grossman,Wendi Barish,Janine D Momasso,Vicki Markovitz,Gregory Weyer,9
Tracey Gordon,3,0,0,13,16,15,10,4,5,7,8,2,3,6,8,0,3,3,2,3,3,4,3,3,3,1,2,0,9
Ronald R Donatucci,,0,0,15,4,1,10,7,7,4,2,8,3,1,1,8,3,0,2,0,1,1,2,1,0,1,0,2,9
Jacque P Whaumbush,,,2,5,3,4,1,4,1,2,1,0,3,2,1,1,1,2,1,1,1,1,0,0,0,1,0,0,9
Joshua Roberts,,,,2,7,7,12,10,9,7,2,9,6,5,0,8,3,3,3,2,1,3,1,1,1,2,1,0,9
Jennifer Schultz,,,,,0,7,4,1,3,4,4,2,3,5,3,1,0,1,1,2,1,2,2,2,1,0,1,1,9
Craig Levin,,,,,,1,5,1,2,5,3,0,2,5,2,0,4,3,1,0,1,0,2,0,0,0,1,1,9
Sherman Toppin,,,,,,,0,9,8,7,6,8,1,3,4,7,5,1,3,1,2,3,4,0,0,2,2,2,9
Cateria R Mccabe,,,,,,,,0,6,2,4,10,0,0,1,7,0,1,0,2,1,2,1,0,0,1,0,0,9
Carmella Jacquinto,,,,,,,,,0,3,2,7,2,0,1,7,1,2,2,3,1,0,0,1,0,0,0,0,9
Leon Goodman,,,,,,,,,,0,3,1,5,1,2,1,4,3,3,0,2,1,1,1,1,0,1,2,9
Tiffany Palmer,,,,,,,,,,,0,1,1,1,5,0,3,3,1,3,1,3,3,2,1,1,0,1,9
Henry Mcgregor Sias,,,,,,,,,,,,0,0,0,0,8,0,0,0,2,0,1,1,0,0,0,0,0,9
James C Crumlish,,,,,,,,,,,,,1,2,1,1,2,4,2,1,2,2,0,2,1,2,0,0,9
Jon Marshall,,,,,,,,,,,,,,1,1,0,0,2,0,0,0,2,0,0,0,1,0,0,9
Nicola Serianni,,,,,,,,,,,,,,,0,0,2,1,0,1,4,2,2,3,2,0,0,0,9
Anthony Kyriakakis,,,,,,,,,,,,,,,,0,0,1,0,0,0,0,0,0,0,0,0,0,9
James F Berardinelli,,,,,,,,,,,,,,,,,0,1,2,0,1,0,2,1,0,1,1,1,9
Kendra Mccrae,,,,,,,,,,,,,,,,,,1,1,1,1,1,0,0,0,0,0,0,9
Chris Hall,,,,,,,,,,,,,,,,,,,0,3,1,1,0,0,0,0,1,1,9
Kay Yu,,,,,,,,,,,,,,,,,,,,0,1,1,1,1,0,0,0,0,9
Robert Trimble,,,,,,,,,,,,,,,,,,,,,0,0,1,1,2,0,0,0,9
Terri M Booker,,,,,,,,,,,,,,,,,,,,,,0,1,1,1,2,0,0,9
Laurie Dow,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,1,9
Beth Grossman,,,,,,,,,,,,,,,,,,,,,,,,0,2,1,0,0,9
Wendi Barish,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,0,9
Janine D Momasso,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,9
Vicki Markovitz,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,9
Gregory Weyer,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,9
Total,42,21,17,35,24,23,21,17,15,13,13,11,11,11,10,9,7,7,6,6,6,6,5,4,4,3,3,2,9
,Register Of Wills - Democrat,,,Judge Of The Court Of Common Pleas - Democrat,,,,,,,,,,,,,,,,,,,,,,,,,10
,Tracey Gordon,Ronald R Donatucci,Jacque P Whaumbush,Joshua Roberts,Jennifer Schultz,Sherman Toppin,Cateria R Mccabe,Craig Levin,Jon Marshall,Henry Mcgregor Sias,Carmella Jacquinto,Anthony Kyriakakis,Tiffany Palmer,Leon Goodman,Kendra Mccrae,Nicola Serianni,Terri M Booker,Wendi Barish,James C Crumlish,Janine D Momasso,Beth Grossman,Laurie Dow,Chris Hall,Kay Yu,Robert Trimble,Vicki Markovitz,James F Berardinelli,Gregory Weyer,10
Tracey Gordon,2,0,0,30,42,14,20,32,28,7,11,7,24,19,17,18,18,18,7,6,6,5,8,5,5,4,1,4,10
Ronald R Donatucci,,3,0,45,9,36,32,5,8,32,29,30,4,3,6,4,4,2,3,1,1,1,0,3,0,0,1,1,10
Jacque P Whaumbush,,,2,7,9,8,6,11,6,3,3,3,6,7,7,2,6,5,4,6,4,4,2,1,0,4,3,0,10
Joshua Roberts,,,,0,29,37,36,28,30,31,31,31,7,8,9,11,7,10,6,1,3,1,5,2,3,1,0,0,10
Jennifer Schultz,,,,,1,8,13,31,28,1,4,2,12,11,9,21,8,13,6,5,6,4,7,0,5,2,0,1,10
Sherman Toppin,,,,,,1,43,9,4,39,36,36,11,9,12,3,8,4,4,5,4,1,3,2,1,3,2,4,10
Cateria R Mccabe,,,,,,,0,3,4,38,32,36,14,9,10,9,9,8,2,6,3,2,3,2,2,2,2,0,10
Craig Levin,,,,,,,,1,25,2,7,1,9,10,4,14,6,10,9,7,4,4,2,0,2,2,3,1,10
Jon Marshall,,,,,,,,,1,0,2,1,7,7,5,10,7,8,4,1,3,0,4,2,2,1,0,1,10
Henry Mcgregor Sias,,,,,,,,,,1,31,36,4,4,3,2,3,2,1,3,1,0,0,2,1,1,2,2,10
Carmella Jacquinto,,,,,,,,,,,0,30,4,2,6,1,4,2,6,4,1,3,2,1,3,0,2,2,10
Anthony Kyriakakis,,,,,,,,,,,,0,6,3,5,3,2,1,3,0,0,0,1,1,1,3,0,1,10
Tiffany Palmer,,,,,,,,,,,,,0,13,17,8,17,8,5,7,2,3,5,3,1,2,2,0,10
Leon Goodman,,,,,,,,,,,,,,0,11,9,12,6,5,2,3,4,2,4,2,3,4,1,10
Kendra Mccrae,,,,,,,,,,,,,,,0,8,14,5,4,0,4,1,5,4,4,6,1,0,10
Nicola Serianni,,,,,,,,,,,,,,,,0,5,13,6,3,3,1,0,3,3,4,0,0,10
Terri M Booker,,,,,,,,,,,,,,,,,0,6,2,0,5,1,2,7,1,3,0,3,10
Wendi Barish,,,,,,,,,,,,,,,,,,0,3,4,6,2,0,3,0,4,0,2,10
James C Crumlish,,,,,,,,,,,,,,,,,,,0,4,0,2,2,0,1,0,3,0,10
Janine D Momasso,,,,,,,,,,,,,,,,,,,,0,1,3,0,0,0,1,4,1,10
Beth Grossman,,,,,,,,,,,,,,,,,,,,,0,2,2,2,1,3,0,2,10
Laurie Dow,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,0,2,0,10
Chris Hall,,,,,,,,,,,,,,,,,,,,,,,0,0,3,0,0,0,10
Kay Yu,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,0,2,10
Robert Trimble,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,0,10
Vicki Markovitz,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,10
James F Berardinelli,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,10
Gregory Weyer,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,10
Total,88,57,28,85,68,62,61,55,48,46,45,43,36,33,32,29,29,26,17,14,13,11,10,10,9,9,6,5,10
,Register Of Wills - Democrat,,,Judge Of The Court Of Common Pleas - Democrat,,,,,,,,,,,,,,,,,,,,,,,,,11
,Tracey Gordon,Jacque P Whaumbush,Ronald R Donatucci,Joshua Roberts,Sherman Toppin,Carmella Jacquinto,Jennifer Schultz,Cateria R Mccabe,Anthony Kyriakakis,Tiffany Palmer,Terri M Booker,Henry Mcgregor Sias,Craig Levin,Kendra Mccrae,Laurie Dow,Leon Goodman,Beth Grossman,Chris Hall,Jon Marshall,Nicola Serianni,Wendi Barish,James C Crumlish,Kay Yu,Vicki Markovitz,James F Berardinelli,Janine D Momasso,Gregory Weyer,Robert Trimble,11
Tracey Gordon,5,0,0,12,8,8,18,4,1,10,9,2,10,9,3,6,5,4,7,4,5,2,4,4,2,1,1,1,11
Jacque P Whaumbush,,1,0,7,4,6,4,5,7,7,6,3,3,4,5,3,4,3,2,3,3,2,2,2,2,4,1,0,11
Ronald R Donatucci,,,0,12,12,11,0,13,12,1,1,12,2,1,4,3,1,0,0,1,0,0,1,1,1,0,0,0,11
Joshua Roberts,,,,3,13,10,6,12,12,3,3,13,6,0,1,4,1,0,5,2,0,2,1,1,1,0,0,0,11
Sherman Toppin,,,,,0,13,3,16,16,5,5,13,1,2,1,3,4,3,2,2,1,2,2,1,0,0,1,1,11
Carmella Jacquinto,,,,,,0,4,13,14,6,5,11,0,7,4,4,2,2,0,1,3,0,2,1,0,1,1,0,11
Jennifer Schultz,,,,,,,1,1,2,8,4,1,5,4,2,3,6,3,4,5,4,2,3,5,1,1,0,0,11
Cateria R Mccabe,,,,,,,,0,15,3,4,12,0,3,4,4,2,1,0,1,2,2,1,1,2,2,0,1,11
Anthony Kyriakakis,,,,,,,,,0,6,3,14,0,3,3,3,0,6,0,2,1,4,2,2,0,2,0,0,11
Tiffany Palmer,,,,,,,,,,1,9,2,0,5,4,4,4,6,1,2,4,3,4,4,3,0,0,0,11
Terri M Booker,,,,,,,,,,,0,1,0,6,4,6,3,3,1,3,3,0,4,1,2,3,1,1,11
Henry Mcgregor Sias,,,,,,,,,,,,0,0,0,0,0,1,1,1,2,0,0,1,1,1,1,0,0,11
Craig Levin,,,,,,,,,,,,,0,0,0,1,2,0,4,2,0,2,0,0,1,1,1,0,11
Kendra Mccrae,,,,,,,,,,,,,,0,7,5,2,4,0,1,5,1,2,1,1,2,0,1,11
Laurie Dow,,,,,,,,,,,,,,,0,2,1,3,0,0,4,1,1,1,1,0,0,1,11
Leon Goodman,,,,,,,,,,,,,,,,0,0,2,1,0,0,2,3,1,1,2,1,0,11
Beth Grossman,,,,,,,,,,,,,,,,,0,1,1,6,3,1,2,5,2,2,1,1,11
Chris Hall,,,,,,,,,,,,,,,,,,0,1,0,3,4,0,3,1,0,0,1,11
Jon Marshall,,,,,,,,,,,,,,,,,,,0,1,0,2,0,0,0,0,0,0,11
Nicola Serianni,,,,,,,,,,,,,,,,,,,,0,1,2,2,3,2,3,1,1,11
Wendi Barish,,,,,,,,,,,,,,,,,,,,,0,0,0,2,2,0,0,1,11
James C Crumlish,,,,,,,,,,,,,,,,,,,,,,0,0,2,0,0,0,1,11
Kay Yu,,,,,,,,,,,,,,,,,,,,,,,0,2,0,2,1,0,11
Vicki Markovitz,,,,,,,,,,,,,,,,,,,,,,,,0,2,1,0,0,11
James F Berardinelli,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,0,11
Janine D Momasso,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,11
Gregory Weyer,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,11
Robert Trimble,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,11
Total,51,25,19,35,26,25,25,24,23,22,18,17,15,15,13,13,12,10,9,9,9,8,8,8,5,5,2,2,11
,Judge Of The Court Of Common Pleas - Democrat,,,,,,,,,,,,,,,,,,,,,,,,,Register Of Wills - Democrat,,,12
,Joshua Roberts,Carmella Jacquinto,Tiffany Palmer,Anthony Kyriakakis,Sherman Toppin,Cateria R Mccabe,Jennifer Schultz,Terri M Booker,Henry Mcgregor Sias,Leon Goodman,Nicola Serianni,Kendra Mccrae,James C Crumlish,Kay Yu,Beth Grossman,Laurie Dow,Wendi Barish,Craig Levin,Jon Marshall,Chris Hall,Janine D Momasso,Robert Trimble,James F Berardinelli,Gregory Weyer,Vicki Markovitz,Tracey Gordon,Ronald R Donatucci,Jacque P Whaumbush,12
Joshua Roberts,1,30,11,23,27,25,13,19,21,13,5,7,14,0,7,4,4,9,11,3,2,7,2,0,0,29,36,4,12
Carmella Jacquinto,,0,12,24,25,24,5,13,19,10,3,6,9,4,6,9,8,0,1,3,6,3,2,0,1,11,28,5,12
Tiffany Palmer,,,0,18,6,11,16,18,5,5,13,13,6,13,14,7,10,3,2,10,2,7,2,0,3,26,7,5,12
Anthony Kyriakakis,,,,0,26,28,10,2,26,0,8,4,5,9,1,1,2,0,1,5,3,1,1,0,0,11,25,1,12
Sherman Toppin,,,,,1,27,3,6,25,6,4,5,2,1,1,7,1,0,0,2,6,0,2,1,0,13,25,0,12
Cateria R Mccabe,,,,,,0,5,4,26,2,2,5,3,3,3,2,3,3,1,2,1,1,1,0,2,8,27,3,12
Jennifer Schultz,,,,,,,1,5,3,3,13,7,4,10,3,3,6,9,7,5,1,3,2,3,0,25,6,3,12
Terri M Booker,,,,,,,,0,1,11,6,13,11,3,10,5,6,3,2,4,1,10,2,0,1,21,8,4,12
Henry Mcgregor Sias,,,,,,,,,0,0,4,2,1,2,0,0,2,0,0,0,0,0,1,2,0,4,23,0,12
Leon Goodman,,,,,,,,,,0,2,6,8,2,5,11,2,4,4,2,7,4,1,1,0,13,7,2,12
Nicola Serianni,,,,,,,,,,,0,5,4,8,2,3,6,5,4,1,1,0,2,3,1,17,1,1,12
Kendra Mccrae,,,,,,,,,,,,0,1,4,6,4,3,2,1,5,5,6,0,1,1,17,2,2,12
James C Crumlish,,,,,,,,,,,,,0,1,0,3,4,3,4,4,1,0,1,1,0,11,8,0,12
Kay Yu,,,,,,,,,,,,,,0,2,2,3,0,0,3,2,2,0,0,0,9,2,3,12
Beth Grossman,,,,,,,,,,,,,,,0,4,7,3,3,1,0,5,1,0,1,9,3,4,12
Laurie Dow,,,,,,,,,,,,,,,,0,3,2,1,2,7,0,0,1,1,7,4,4,12
Wendi Barish,,,,,,,,,,,,,,,,,0,1,2,2,0,1,2,2,2,10,2,2,12
Craig Levin,,,,,,,,,,,,,,,,,,0,7,2,0,0,1,1,1,10,1,3,12
Jon Marshall,,,,,,,,,,,,,,,,,,,2,0,0,1,0,0,0,8,3,2,12
Chris Hall,,,,,,,,,,,,,,,,,,,,0,1,2,2,1,1,7,1,4,12
Janine D Momasso,,,,,,,,,,,,,,,,,,,,,0,1,1,0,0,6,2,2,12
Robert Trimble,,,,,,,,,,,,,,,,,,,,,,0,1,0,0,7,0,4,12
James F Berardinelli,,,,,,,,,,,,,,,,,,,,,,,0,2,0,3,1,2,12
Gregory Weyer,,,,,,,,,,,,,,,,,,,,,,,,0,0,2,1,0,12
Vicki Markovitz,,,,,,,,,,,,,,,,,,,,,,,,,0,2,0,1,12
Tracey Gordon,,,,,,,,,,,,,,,,,,,,,,,,,,3,0,0,12
Ronald R Donatucci,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,12
Jacque P Whaumbush,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,12
Total,71,48,45,44,42,40,38,33,29,25,24,23,22,18,17,17,17,16,16,15,11,11,7,4,3,65,51,19,12
,Register Of Wills - Democrat,,,Judge Of The Court Of Common Pleas - Democrat,,,,,,,,,,,,,,,,,,,,,,,,,13
,Tracey Gordon,Ronald R Donatucci,Jacque P Whaumbush,Joshua Roberts,Craig Levin,Jennifer Schultz,Carmella Jacquinto,Tiffany Palmer,Sherman Toppin,Terri M Booker,Wendi Barish,Nicola Serianni,Cateria R Mccabe,Leon Goodman,James C Crumlish,Beth Grossman,Laurie Dow,Anthony Kyriakakis,Jon Marshall,Kay Yu,Kendra Mccrae,Chris Hall,Vicki Markovitz,Henry Mcgregor Sias,Janine D Momasso,James F Berardinelli,Gregory Weyer,Robert Trimble,13
Tracey Gordon,3,0,0,17,19,19,5,14,9,8,17,13,6,7,7,9,9,3,13,7,9,6,7,3,6,1,2,1,13
Ronald R Donatucci,,5,0,26,4,6,15,6,12,7,2,1,10,6,9,4,3,11,1,2,1,4,3,8,2,4,0,1,13
Jacque P Whaumbush,,,4,8,8,6,10,8,4,6,4,8,2,5,1,3,4,0,1,3,4,1,2,0,3,2,0,1,13
Joshua Roberts,,,,1,13,9,15,5,11,8,5,6,12,13,13,3,4,7,8,1,2,3,2,7,1,1,1,1,13
Craig Levin,,,,,3,11,6,4,5,2,6,5,3,7,6,0,2,0,7,3,5,1,3,0,3,1,0,1,13
Jennifer Schultz,,,,,,3,7,8,5,1,11,12,4,3,6,7,6,1,3,2,5,0,5,0,3,1,0,1,13
Carmella Jacquinto,,,,,,,1,8,13,10,5,7,9,6,5,3,5,6,0,5,4,3,3,7,6,2,0,1,13
Tiffany Palmer,,,,,,,,0,9,9,9,9,6,3,5,5,7,6,3,6,7,6,7,3,3,3,2,1,13
Sherman Toppin,,,,,,,,,3,5,5,3,10,4,2,1,1,8,3,0,3,2,3,8,5,1,2,1,13
Terri M Booker,,,,,,,,,,2,4,6,4,5,5,4,1,1,3,4,3,2,5,1,1,0,2,2,13
Wendi Barish,,,,,,,,,,,0,11,4,2,4,8,6,2,3,3,6,3,5,1,1,3,0,0,13
Nicola Serianni,,,,,,,,,,,,0,5,3,3,8,7,0,1,3,5,1,5,0,3,2,0,1,13
Cateria R Mccabe,,,,,,,,,,,,,1,2,4,3,1,8,1,1,5,3,2,6,1,0,0,1,13
Leon Goodman,,,,,,,,,,,,,,1,8,0,1,0,4,2,3,0,1,0,3,1,1,1,13
James C Crumlish,,,,,,,,,,,,,,,0,2,1,4,4,2,0,5,1,2,0,1,0,1,13
Beth Grossman,,,,,,,,,,,,,,,,0,7,2,2,3,5,4,3,0,3,3,0,0,13
Laurie Dow,,,,,,,,,,,,,,,,,0,1,0,1,1,3,2,0,4,4,0,0,13
Anthony Kyriakakis,,,,,,,,,,,,,,,,,,0,1,3,2,4,0,9,0,2,0,0,13
Jon Marshall,,,,,,,,,,,,,,,,,,,0,0,2,1,3,0,2,2,2,0,13
Kay Yu,,,,,,,,,,,,,,,,,,,,2,4,3,3,2,2,0,0,1,13
Kendra Mccrae,,,,,,,,,,,,,,,,,,,,,0,1,2,0,3,1,0,0,13
Chris Hall,,,,,,,,,,,,,,,,,,,,,,0,2,3,1,4,1,0,13
Vicki Markovitz,,,,,,,,,,,,,,,,,,,,,,,0,0,2,0,1,1,13
Henry Mcgregor Sias,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,13
Janine D Momasso,,,,,,,,,,,,,,,,,,,,,,,,,0,0,2,0,13
James F Berardinelli,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,13
Gregory Weyer,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,13
Robert Trimble,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,13
Total,60,43,27,53,35,35,32,30,28,25,23,22,20,20,19,16,16,15,15,14,14,13,13,11,11,7,3,3,13
,Judge Of The Court Of Common Pleas - Democrat,,,,,,,,,,,,,,,,,,,,,,,,,Register Of Wills - Democrat,,,14
,Joshua Roberts,Tiffany Palmer,Cateria R Mccabe,Sherman Toppin,Jennifer Schultz,Anthony Kyriakakis,Jon Marshall,Leon Goodman,Carmella Jacquinto,Craig Levin,Henry Mcgregor Sias,Kendra Mccrae,Laurie Dow,James C Crumlish,Nicola Serianni,Terri M Booker,Vicki Markovitz,James F Berardinelli,Janine D Momasso,Kay Yu,Wendi Barish,Chris Hall,Beth Grossman,Robert Trimble,Gregory Weyer,Tracey Gordon,Ronald R Donatucci,Jacque P Whaumbush,14
Joshua Roberts,0,10,15,18,7,11,9,8,10,8,10,3,3,8,4,4,3,2,2,2,2,4,1,0,0,16,19,6,14
Tiffany Palmer,,2,7,8,6,6,4,6,3,6,3,8,7,3,3,4,4,6,3,5,5,4,1,1,0,15,5,5,14
Cateria R Mccabe,,,0,15,4,15,2,5,10,1,13,4,3,1,2,1,3,3,5,4,1,1,0,1,0,8,11,4,14
Sherman Toppin,,,,0,3,13,1,2,10,3,11,3,5,0,3,2,3,1,3,1,2,4,1,0,0,9,12,3,14
Jennifer Schultz,,,,,0,4,8,3,1,7,3,1,0,4,3,0,4,1,2,2,2,2,1,1,0,12,5,4,14
Anthony Kyriakakis,,,,,,0,0,2,9,0,11,5,2,2,1,0,0,1,1,2,2,1,0,0,0,4,12,2,14
Jon Marshall,,,,,,,0,2,0,7,0,3,0,4,5,1,3,3,1,0,1,0,2,1,0,8,5,5,14
Leon Goodman,,,,,,,,0,5,0,2,6,3,4,0,4,1,2,4,0,2,1,0,1,0,11,4,2,14
Carmella Jacquinto,,,,,,,,,1,0,8,4,3,2,0,2,0,0,2,0,2,0,0,0,0,3,10,2,14
Craig Levin,,,,,,,,,,0,0,1,2,4,6,3,4,1,2,3,1,1,2,0,0,9,2,4,14
Henry Mcgregor Sias,,,,,,,,,,,0,1,0,0,1,0,1,1,1,1,0,0,0,1,0,3,9,1,14
Kendra Mccrae,,,,,,,,,,,,0,5,1,2,2,0,1,2,1,2,1,1,1,0,7,1,5,14
