col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,col_11,col_12,col_13,col_14,col_15,col_16,col_17,col_18,col_19,col_20,col_21,col_22,col_23,col_24,col_25,col_26,col_27,col_28,col_29,division
Jerry T Jordan,,,,0,58,56,53,59,54,55,51,10,51,10,50,7,4,5,6,4,4,5,5,2,40,8,7,10,14
Mary Jo Daley,,,,,0,64,61,65,66,63,59,4,59,4,56,5,5,5,6,5,4,3,3,3,34,6,9,11,14
Joe Foster,,,,,,0,66,65,64,60,61,5,58,4,54,5,6,7,6,6,4,4,4,4,31,6,9,9,14
Vincent Hughes,,,,,,,0,62,62,57,61,4,58,6,52,5,7,9,6,6,4,5,4,5,33,7,8,8,14
Nicole Allen White,,,,,,,,0,65,60,57,4,57,4,57,6,5,6,4,3,3,5,5,3,35,3,9,9,14
Ken Washington,,,,,,,,,0,60,59,4,59,4,56,6,6,6,5,4,3,5,4,5,33,5,10,9,14
Mark Aronchick,,,,,,,,,,0,56,5,55,5,52,10,7,9,9,5,5,6,5,5,32,7,9,10,14
Blondell Reynolds Brown,,,,,,,,,,,2,4,53,6,52,5,8,8,6,5,4,3,3,4,33,6,8,6,14
Yasmeen Kaboud,,,,,,,,,,,,1,1,50,4,41,44,42,39,40,41,43,41,42,18,21,14,7,14
Michelle W Singer,,,,,,,,,,,,,0,2,52,3,2,3,4,4,3,2,2,2,29,5,6,8,14
Lou Agre,,,,,,,,,,,,,,0,2,39,42,40,40,38,39,38,39,40,18,16,12,6,14
Heather A Steinmiller,,,,,,,,,,,,,,,0,2,4,3,3,2,2,3,2,3,31,4,5,7,14
Ariana Flores Gordon,,,,,,,,,,,,,,,,0,41,40,40,37,41,39,39,40,17,15,12,6,14
Carol Rose Fleischman,,,,,,,,,,,,,,,,,0,41,39,39,42,40,40,40,15,15,11,5,14
Tonya Diane Bah,,,,,,,,,,,,,,,,,,0,40,39,38,41,39,41,15,15,12,3,14
Sherrie Cohen,,,,,,,,,,,,,,,,,,,0,38,40,38,40,40,14,15,11,4,14
Gwen Snyder,,,,,,,,,,,,,,,,,,,,0,39,37,38,38,14,15,9,3,14
Hamdi Soysal,,,,,,,,,,,,,,,,,,,,,0,38,42,39,13,13,10,5,14
Waleed Shahid,,,,,,,,,,,,,,,,,,,,,,1,40,40,15,13,9,5,14
Margaret Lenzi,,,,,,,,,,,,,,,,,,,,,,,0,40,14,13,10,4,14
William Leopold,,,,,,,,,,,,,,,,,,,,,,,,0,15,15,9,3,14
Katie Mcginty,,,,,,,,,,,,,,,,,,,,,,,,,2,0,0,0,14
John Fetterman,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,14
Joe Sestak,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0,14
Joseph J Vodvarka,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,14
Total,130,91,83,78,74,73,73,72,71,69,68,67,61,60,58,52,52,50,47,46,46,46,45,45,73,42,35,23,14
,Delegate To The Democratic National Convention 2nd District,,,,,,,,,,,,,,,,,,,,,,,,United States Senator - Democrat,,,,15
,Cindy Bass,Katherine J Gilmore,Malcolm Kenyatta,Jerry T Jordan,Sherrie Cohen,Yasmeen Kaboud,Vincent Hughes,Mary Jo Daley,Blondell Reynolds Brown,Joe Foster,Ken Washington,Lou Agre,Mark Aronchick,Tonya Diane Bah,Ariana Flores Gordon,Margaret Lenzi,Carol Rose Fleischman,Gwen Snyder,Hamdi Soysal,Michelle W Singer,William Leopold,Nicole Allen White,Heather A Steinmiller,Waleed Shahid,Katie Mcginty,Joe Sestak,John Fetterman,Joseph J Vodvarka,15
Cindy Bass,6,76,78,77,24,28,66,65,65,60,63,29,63,20,24,16,19,22,16,55,16,53,53,14,51,35,19,17,15
Katherine J Gilmore,,0,77,77,13,20,57,61,58,60,59,17,60,6,10,4,8,11,7,56,8,54,53,4,37,26,11,14,15
Malcolm Kenyatta,,,0,76,23,27,58,58,59,59,60,25,57,17,20,14,17,18,14,54,16,53,52,13,35,29,12,12,15
Jerry T Jordan,,,,1,11,19,58,61,60,59,61,20,62,7,10,5,8,12,6,54,8,55,52,5,33,24,11,14,15
Sherrie Cohen,,,,,0,54,13,15,12,11,12,50,12,64,60,60,58,53,56,7,55,8,4,49,26,26,17,5,15
Yasmeen Kaboud,,,,,,0,11,13,8,9,9,56,11,52,53,46,50,48,51,6,48,4,5,45,23,20,21,11,15
Vincent Hughes,,,,,,,0,56,66,57,58,10,56,8,7,7,10,11,6,56,9,55,53,5,34,29,5,4,15
Mary Jo Daley,,,,,,,,0,58,57,61,11,64,11,12,6,11,11,11,55,8,56,56,6,30,28,7,7,15
Blondell Reynolds Brown,,,,,,,,,0,60,57,8,58,8,6,6,7,10,5,55,7,56,53,6,34,25,6,4,15
Joe Foster,,,,,,,,,,0,56,10,57,9,8,8,7,12,7,56,11,57,52,9,32,24,7,6,15
Ken Washington,,,,,,,,,,,0,9,61,7,9,5,8,10,8,54,6,52,56,2,27,27,6,6,15
Lou Agre,,,,,,,,,,,,0,11,46,51,45,47,44,46,4,46,5,4,40,23,16,17,10,15
Mark Aronchick,,,,,,,,,,,,,0,8,10,5,9,11,10,55,5,54,55,5,28,27,6,7,15
Tonya Diane Bah,,,,,,,,,,,,,,0,57,59,50,52,54,5,52,4,5,51,23,22,13,6,15
Ariana Flores Gordon,,,,,,,,,,,,,,,0,51,56,56,58,4,54,3,4,49,25,20,16,5,15
Margaret Lenzi,,,,,,,,,,,,,,,,0,51,49,49,3,51,4,2,48,22,20,12,5,15
Carol Rose Fleischman,,,,,,,,,,,,,,,,,0,53,55,4,52,3,2,47,19,22,14,4,15
Gwen Snyder,,,,,,,,,,,,,,,,,,0,52,8,51,6,5,47,22,19,12,5,15
Hamdi Soysal,,,,,,,,,,,,,,,,,,,0,4,52,3,4,48,18,22,14,4,15
Michelle W Singer,,,,,,,,,,,,,,,,,,,,0,4,54,54,3,29,21,4,4,15
William Leopold,,,,,,,,,,,,,,,,,,,,,0,3,1,47,21,21,11,4,15
Nicole Allen White,,,,,,,,,,,,,,,,,,,,,,0,52,4,31,19,5,3,15
Heather A Steinmiller,,,,,,,,,,,,,,,,,,,,,,,0,2,25,21,5,4,15
Waleed Shahid,,,,,,,,,,,,,,,,,,,,,,,,0,18,17,11,3,15
Katie Mcginty,,,,,,,,,,,,,,,,,,,,,,,,,6,0,0,0,15
Joe Sestak,,,,,,,,,,,,,,,,,,,,,,,,,,6,0,0,15
John Fetterman,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0,15
Joseph J Vodvarka,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,15
Total,141,98,97,92,82,81,77,75,72,72,72,72,72,72,71,66,64,63,62,62,62,61,59,54,87,68,50,31,15
,Delegate To The Democratic National Convention 2nd District,,,,,,,,,,,,,,,,,,,,,,,,United States Senator - Democrat,,,,16
,Cindy Bass,Malcolm Kenyatta,Katherine J Gilmore,Jerry T Jordan,Mary Jo Daley,Vincent Hughes,Yasmeen Kaboud,Ken Washington,Blondell Reynolds Brown,Mark Aronchick,Michelle W Singer,Nicole Allen White,Heather A Steinmiller,Joe Foster,Sherrie Cohen,Lou Agre,Ariana Flores Gordon,Hamdi Soysal,Tonya Diane Bah,Waleed Shahid,Carol Rose Fleischman,Margaret Lenzi,William Leopold,Gwen Snyder,Katie Mcginty,Joe Sestak,John Fetterman,Joseph J Vodvarka,16
Cindy Bass,8,116,112,106,103,97,38,97,98,93,93,90,89,85,28,31,26,29,25,27,25,25,22,24,82,51,21,10,16
Malcolm Kenyatta,,0,104,97,91,87,30,91,88,85,88,81,78,77,20,21,18,22,17,18,16,15,16,15,67,38,12,7,16
Katherine J Gilmore,,,0,97,94,88,29,91,83,85,84,83,80,79,19,19,15,19,15,15,16,14,14,14,64,37,11,5,16
Jerry T Jordan,,,,0,89,80,26,81,78,84,76,78,73,73,13,18,13,15,13,12,15,12,10,11,59,32,9,6,16
Mary Jo Daley,,,,,0,87,22,92,85,90,87,90,84,82,18,17,15,18,14,16,15,17,12,14,61,39,8,1,16
Vincent Hughes,,,,,,1,19,89,88,86,82,82,79,78,13,9,9,11,9,14,10,11,9,11,58,34,10,0,16
Yasmeen Kaboud,,,,,,,1,20,18,17,18,17,18,16,67,73,69,67,63,62,61,55,60,60,37,28,28,9,16
Ken Washington,,,,,,,,0,90,88,85,84,83,85,15,14,12,16,11,16,14,14,12,9,59,36,10,0,16
Blondell Reynolds Brown,,,,,,,,,0,85,82,85,82,75,14,12,10,15,8,12,11,13,7,6,62,34,4,2,16
Mark Aronchick,,,,,,,,,,0,79,85,78,77,13,11,12,12,12,10,12,12,9,9,54,34,10,0,16
Michelle W Singer,,,,,,,,,,,0,82,84,78,15,12,10,13,9,10,11,13,9,10,56,33,6,1,16
Nicole Allen White,,,,,,,,,,,,0,84,76,12,12,11,12,9,11,9,11,5,7,52,33,7,2,16
Heather A Steinmiller,,,,,,,,,,,,,0,75,14,10,9,12,8,11,7,11,6,7,52,33,5,1,16
Joe Foster,,,,,,,,,,,,,,0,13,13,9,12,7,12,9,13,10,9,51,29,8,2,16
Sherrie Cohen,,,,,,,,,,,,,,,0,67,70,68,67,62,64,64,66,63,31,25,24,3,16
Lou Agre,,,,,,,,,,,,,,,,0,66,64,64,61,62,59,63,59,26,19,29,8,16
Ariana Flores Gordon,,,,,,,,,,,,,,,,,0,68,68,62,65,61,65,62,28,22,27,3,16
Hamdi Soysal,,,,,,,,,,,,,,,,,,0,64,62,64,58,63,59,28,24,24,3,16
Tonya Diane Bah,,,,,,,,,,,,,,,,,,,0,62,61,60,68,63,24,19,28,3,16
Waleed Shahid,,,,,,,,,,,,,,,,,,,,0,59,59,63,58,27,22,24,3,16
Carol Rose Fleischman,,,,,,,,,,,,,,,,,,,,,0,58,60,55,30,20,22,1,16
Margaret Lenzi,,,,,,,,,,,,,,,,,,,,,,0,59,56,25,23,21,3,16
William Leopold,,,,,,,,,,,,,,,,,,,,,,,0,64,22,18,27,3,16
Gwen Snyder,,,,,,,,,,,,,,,,,,,,,,,,0,24,18,25,3,16
Katie Mcginty,,,,,,,,,,,,,,,,,,,,,,,,,5,0,0,0,16
Joe Sestak,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,0,16
John Fetterman,,,,,,,,,,,,,,,,,,,,,,,,,,,10,0,16
Joseph J Vodvarka,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,16
Total,182,131,125,112,112,110,109,107,106,101,98,96,93,92,87,86,83,82,77,77,75,74,73,72,119,80,57,16,16
,Delegate To The Democratic National Convention 2nd District,,,,,,,,,,,,,,,,,,,,,,,,United States Senator - Democrat,,,,17
,Cindy Bass,Malcolm Kenyatta,Katherine J Gilmore,Yasmeen Kaboud,Jerry T Jordan,Lou Agre,Vincent Hughes,Ken Washington,Ariana Flores Gordon,Blondell Reynolds Brown,Carol Rose Fleischman,Tonya Diane Bah,Gwen Snyder,Mark Aronchick,Nicole Allen White,Waleed Shahid,Sherrie Cohen,Michelle W Singer,Hamdi Soysal,Joe Foster,Margaret Lenzi,William Leopold,Heather A Steinmiller,Mary Jo Daley,Katie Mcginty,Joe Sestak,John Fetterman,Joseph J Vodvarka,17
Cindy Bass,8,92,85,36,80,34,62,63,22,57,18,17,17,57,54,15,17,55,14,49,14,14,49,46,54,36,19,14,17
Malcolm Kenyatta,,1,81,29,78,25,58,61,19,56,14,14,15,53,53,11,14,52,13,46,14,12,49,46,47,29,13,8,17
Katherine J Gilmore,,,0,24,78,21,52,56,9,50,9,5,8,51,51,5,7,53,7,46,5,6,45,44,43,20,17,8,17
Yasmeen Kaboud,,,,0,23,71,15,19,59,13,56,54,53,13,10,55,51,10,52,11,47,47,6,9,31,26,19,13,17
Jerry T Jordan,,,,,1,20,49,54,9,48,10,6,7,49,50,6,9,51,8,44,5,7,45,41,38,20,11,7,17
Lou Agre,,,,,,0,14,18,59,12,57,54,51,12,9,50,54,7,51,9,48,48,4,8,28,19,23,10,17
Vincent Hughes,,,,,,,0,52,15,56,12,13,14,47,50,9,9,47,8,50,11,11,42,39,38,22,5,3,17
Ken Washington,,,,,,,,0,18,51,13,13,14,52,52,9,14,49,10,46,11,10,44,43,32,23,8,5,17
Ariana Flores Gordon,,,,,,,,,0,12,56,55,55,9,8,52,54,5,50,8,48,48,3,7,25,19,14,8,17
Blondell Reynolds Brown,,,,,,,,,,0,8,11,12,48,49,9,7,47,7,50,10,9,41,38,32,21,3,3,17
Carol Rose Fleischman,,,,,,,,,,,0,53,53,8,7,50,51,5,53,6,44,49,3,6,22,18,13,9,17
Tonya Diane Bah,,,,,,,,,,,,0,50,7,7,49,50,6,49,6,47,50,4,5,23,20,10,8,17
Gwen Snyder,,,,,,,,,,,,,0,10,8,47,48,4,48,9,46,46,4,8,21,20,14,6,17
Mark Aronchick,,,,,,,,,,,,,,0,49,6,9,51,9,45,7,6,47,42,28,20,5,3,17
Nicole Allen White,,,,,,,,,,,,,,,0,8,7,49,4,48,6,8,46,42,28,19,6,4,17
Waleed Shahid,,,,,,,,,,,,,,,,0,48,5,47,6,44,47,6,6,23,18,11,6,17
Sherrie Cohen,,,,,,,,,,,,,,,,,0,5,49,6,43,45,4,8,25,15,10,7,17
Michelle W Singer,,,,,,,,,,,,,,,,,,0,5,47,5,6,47,41,26,20,5,3,17
Hamdi Soysal,,,,,,,,,,,,,,,,,,,0,3,43,45,3,7,22,17,9,7,17
Joe Foster,,,,,,,,,,,,,,,,,,,,0,7,6,39,36,27,16,4,2,17
Margaret Lenzi,,,,,,,,,,,,,,,,,,,,,0,44,4,5,21,14,9,7,17
William Leopold,,,,,,,,,,,,,,,,,,,,,,0,6,6,16,16,12,8,17
Heather A Steinmiller,,,,,,,,,,,,,,,,,,,,,,,0,38,24,19,3,3,17
Mary Jo Daley,,,,,,,,,,,,,,,,,,,,,,,,0,27,14,4,3,17
Katie Mcginty,,,,,,,,,,,,,,,,,,,,,,,,,6,0,0,0,17
Joe Sestak,,,,,,,,,,,,,,,,,,,,,,,,,,6,0,0,17
John Fetterman,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0,17
Joseph J Vodvarka,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,17
Total,142,108,97,94,87,85,73,71,68,64,64,64,62,61,61,60,59,58,57,54,54,54,52,50,85,66,46,30,17
,Delegate To The Democratic National Convention 2nd District,,,,,,,,,,,,,,,,,,,,,,,,United States Senator - Democrat,,,,18
,Cindy Bass,Yasmeen Kaboud,Malcolm Kenyatta,Katherine J Gilmore,Jerry T Jordan,Lou Agre,Vincent Hughes,Mary Jo Daley,Blondell Reynolds Brown,Ariana Flores Gordon,Ken Washington,Waleed Shahid,Nicole Allen White,Carol Rose Fleischman,Mark Aronchick,Sherrie Cohen,William Leopold,Michelle W Singer,Gwen Snyder,Joe Foster,Margaret Lenzi,Hamdi Soysal,Heather A Steinmiller,Tonya Diane Bah,Katie Mcginty,Joe Sestak,John Fetterman,Joseph J Vodvarka,18
Cindy Bass,6,21,64,62,56,19,52,47,48,15,48,13,47,14,42,15,13,41,12,44,11,10,41,11,36,20,16,15,18
Yasmeen Kaboud,,0,22,16,16,53,8,6,4,47,7,46,5,44,7,43,43,6,43,5,41,42,3,41,27,15,17,12,18
Malcolm Kenyatta,,,0,60,57,19,47,46,44,13,43,15,44,11,43,12,13,39,12,42,15,11,39,11,29,19,13,9,18
Katherine J Gilmore,,,,1,55,13,41,46,43,7,39,10,43,7,42,7,8,38,6,38,8,6,42,6,27,15,14,8,18
Jerry T Jordan,,,,,0,16,46,47,43,8,42,11,43,7,43,9,10,40,8,41,11,9,40,9,30,16,10,6,18
Lou Agre,,,,,,0,8,6,2,43,6,41,4,43,5,42,41,6,42,5,38,41,2,43,20,11,17,10,18
Vincent Hughes,,,,,,,0,41,50,8,45,12,44,7,39,11,11,39,7,42,11,8,38,8,33,16,7,1,18
Mary Jo Daley,,,,,,,,0,42,5,42,7,44,5,45,7,8,40,5,39,9,6,41,6,28,16,4,2,18
Blondell Reynolds Brown,,,,,,,,,1,3,42,7,45,3,37,4,6,40,2,40,8,4,39,3,27,16,5,1,18
Ariana Flores Gordon,,,,,,,,,,1,9,43,5,47,7,44,44,7,44,5,40,42,2,44,24,11,11,3,18
Ken Washington,,,,,,,,,,,0,8,45,7,40,9,8,39,6,42,9,8,38,5,27,16,5,2,18
Waleed Shahid,,,,,,,,,,,,0,9,40,8,38,42,9,41,8,43,40,5,42,22,13,10,2,18
Nicole Allen White,,,,,,,,,,,,,0,2,40,4,7,40,3,44,11,5,41,4,25,15,4,1,18
Carol Rose Fleischman,,,,,,,,,,,,,,0,6,43,42,5,43,4,37,41,2,42,22,11,10,4,18
Mark Aronchick,,,,,,,,,,,,,,,0,6,9,37,6,37,8,7,38,5,25,15,4,2,18
Sherrie Cohen,,,,,,,,,,,,,,,,0,42,6,42,6,37,39,4,40,23,11,10,4,18
William Leopold,,,,,,,,,,,,,,,,,0,9,42,6,43,40,5,42,23,10,9,4,18
Michelle W Singer,,,,,,,,,,,,,,,,,,0,5,37,10,7,38,6,23,13,4,2,18
Gwen Snyder,,,,,,,,,,,,,,,,,,,0,4,39,40,2,42,20,11,10,4,18
Joe Foster,,,,,,,,,,,,,,,,,,,,0,10,5,38,5,27,12,4,1,18
Margaret Lenzi,,,,,,,,,,,,,,,,,,,,,0,37,6,39,23,12,8,1,18
Hamdi Soysal,,,,,,,,,,,,,,,,,,,,,,0,3,38,17,11,9,5,18
Heather A Steinmiller,,,,,,,,,,,,,,,,,,,,,,,0,2,24,10,5,2,18
Tonya Diane Bah,,,,,,,,,,,,,,,,,,,,,,,,0,21,10,10,2,18
Katie Mcginty,,,,,,,,,,,,,,,,,,,,,,,,,7,0,0,0,18
Joe Sestak,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,0,18
John Fetterman,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,18
Joseph J Vodvarka,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,18
Total,104,78,77,72,67,64,62,58,57,56,55,53,52,51,51,51,50,49,48,48,48,47,47,47,73,41,39,23,18
,Delegate To The Democratic National Convention 2nd District,,,,,,,,,,,,,,,,,,,,,,,,United States Senator - Democrat,,,,19
,Cindy Bass,Malcolm Kenyatta,Jerry T Jordan,Katherine J Gilmore,Ken Washington,Mary Jo Daley,Yasmeen Kaboud,Blondell Reynolds Brown,Vincent Hughes,Mark Aronchick,Michelle W Singer,Nicole Allen White,Joe Foster,Heather A Steinmiller,Lou Agre,Hamdi Soysal,Tonya Diane Bah,Waleed Shahid,Carol Rose Fleischman,William Leopold,Margaret Lenzi,Sherrie Cohen,Ariana Flores Gordon,Gwen Snyder,Katie Mcginty,Joe Sestak,John Fetterman,Joseph J Vodvarka,19
Cindy Bass,4,55,51,48,49,46,21,42,43,40,41,41,38,36,17,10,10,13,8,7,8,9,9,7,39,20,13,12,19
Malcolm Kenyatta,,0,47,45,47,43,18,39,39,39,39,38,37,35,16,10,10,12,8,9,9,9,9,5,33,11,9,10,19
Jerry T Jordan,,,1,43,40,40,16,33,34,36,37,35,34,34,14,10,8,9,7,6,6,5,5,5,28,12,5,8,19
Katherine J Gilmore,,,,1,39,40,14,34,36,33,34,34,32,31,11,6,6,7,4,3,5,5,2,2,26,11,7,6,19
Ken Washington,,,,,0,46,15,40,39,41,40,41,39,35,13,6,9,10,7,5,5,7,8,5,27,12,7,6,19
Mary Jo Daley,,,,,,0,14,37,38,41,37,39,37,33,12,6,8,10,5,5,5,7,4,6,29,11,5,5,19
Yasmeen Kaboud,,,,,,,1,10,13,12,10,12,13,11,26,24,24,23,21,23,23,21,21,19,19,10,10,8,19
Blondell Reynolds Brown,,,,,,,,0,37,33,33,34,33,30,6,4,6,6,5,4,5,8,4,3,27,12,5,3,19
Vincent Hughes,,,,,,,,,0,35,34,34,33,33,6,4,5,5,3,3,3,5,4,3,28,10,4,4,19
Mark Aronchick,,,,,,,,,,0,34,36,36,32,10,3,7,7,3,5,5,5,5,4,24,11,3,5,19
Michelle W Singer,,,,,,,,,,,0,36,32,33,9,6,5,6,4,3,4,4,6,4,23,11,4,5,19
Nicole Allen White,,,,,,,,,,,,0,34,33,10,4,6,9,5,3,3,5,7,6,22,12,4,4,19
Joe Foster,,,,,,,,,,,,,0,31,10,5,8,7,4,5,5,6,5,3,23,9,3,5,19
Heather A Steinmiller,,,,,,,,,,,,,,0,5,4,4,5,3,3,3,4,4,3,21,10,3,3,19
Lou Agre,,,,,,,,,,,,,,,0,23,24,23,22,21,20,18,20,20,18,6,6,4,19
Hamdi Soysal,,,,,,,,,,,,,,,,0,23,21,23,23,22,18,19,19,13,5,6,3,19
Tonya Diane Bah,,,,,,,,,,,,,,,,,0,21,23,23,22,21,22,22,12,6,6,3,19
Waleed Shahid,,,,,,,,,,,,,,,,,,0,20,21,21,18,19,19,10,8,7,2,19
Carol Rose Fleischman,,,,,,,,,,,,,,,,,,,0,21,19,19,20,20,12,6,6,2,19
William Leopold,,,,,,,,,,,,,,,,,,,,0,23,19,19,18,13,5,6,1,19
Margaret Lenzi,,,,,,,,,,,,,,,,,,,,,0,18,18,17,9,6,6,3,19
Sherrie Cohen,,,,,,,,,,,,,,,,,,,,,,0,18,16,13,6,4,1,19
Ariana Flores Gordon,,,,,,,,,,,,,,,,,,,,,,,0,19,8,5,7,3,19
Gwen Snyder,,,,,,,,,,,,,,,,,,,,,,,,0,9,6,6,1,19
Katie Mcginty,,,,,,,,,,,,,,,,,,,,,,,,,5,0,0,0,19
Joe Sestak,,,,,,,,,,,,,,,,,,,,,,,,,,7,0,0,19
John Fetterman,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,19
Joseph J Vodvarka,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,19
Total,89,64,55,52,52,50,50,47,46,43,43,42,40,37,36,29,29,29,28,27,26,26,25,24,61,33,26,21,19
,Delegate To The Democratic National Convention 2nd District,,,,,,,,,,,,,,,,,,,,,,,,United States Senator - Democrat,,,,20
,Cindy Bass,Malcolm Kenyatta,Jerry T Jordan,Katherine J Gilmore,Yasmeen Kaboud,Vincent Hughes,Joe Foster,Blondell Reynolds Brown,Lou Agre,Ken Washington,Mary Jo Daley,Nicole Allen White,Ariana Flores Gordon,Margaret Lenzi,Sherrie Cohen,William Leopold,Mark Aronchick,Waleed Shahid,Gwen Snyder,Carol Rose Fleischman,Heather A Steinmiller,Tonya Diane Bah,Hamdi Soysal,Michelle W Singer,Katie Mcginty,Joe Sestak,Joseph J Vodvarka,John Fetterman,20
Cindy Bass,3,76,70,67,27,55,50,54,20,50,54,50,16,19,16,15,42,14,13,11,45,13,11,28,45,24,19,12,20
Malcolm Kenyatta,,0,63,62,27,45,45,45,17,46,46,40,16,17,15,16,39,14,14,13,40,14,12,26,32,24,14,12,20
Jerry T Jordan,,,0,63,22,42,42,42,17,45,45,39,15,11,11,12,40,9,10,10,40,9,10,26,29,15,10,10,20
Katherine J Gilmore,,,,0,24,39,41,42,15,42,46,40,14,11,10,12,40,10,11,11,38,9,10,28,30,14,10,8,20
Yasmeen Kaboud,,,,,1,9,18,10,48,15,13,12,43,40,43,46,15,41,43,43,8,42,43,7,24,19,10,13,20
Vincent Hughes,,,,,,1,43,49,4,42,43,42,7,13,9,7,37,7,6,3,39,6,3,25,29,14,4,5,20
Joe Foster,,,,,,,0,40,8,46,43,48,13,16,11,15,39,14,13,8,38,13,9,27,34,8,6,4,20
Blondell Reynolds Brown,,,,,,,,0,6,41,42,41,7,12,9,6,37,8,6,4,38,6,5,25,28,14,4,5,20
Lou Agre,,,,,,,,,1,7,6,5,39,36,38,39,7,36,36,39,2,34,40,2,13,16,8,15,20
Ken Washington,,,,,,,,,,0,44,44,14,14,10,11,42,10,12,8,39,11,6,25,29,11,7,5,20
Mary Jo Daley,,,,,,,,,,,0,45,8,10,8,8,39,6,7,5,42,7,5,27,30,10,6,4,20
Nicole Allen White,,,,,,,,,,,,0,10,15,8,10,38,12,9,5,38,9,5,26,34,8,5,4,20
Ariana Flores Gordon,,,,,,,,,,,,,0,39,39,44,12,41,42,41,7,39,40,5,18,16,7,9,20
Margaret Lenzi,,,,,,,,,,,,,,0,38,40,9,42,39,38,6,39,35,6,20,16,4,9,20
Sherrie Cohen,,,,,,,,,,,,,,,0,41,9,36,37,40,7,36,38,4,15,17,6,10,20
William Leopold,,,,,,,,,,,,,,,,0,11,41,41,41,5,42,41,4,19,15,5,9,20
Mark Aronchick,,,,,,,,,,,,,,,,,0,6,10,7,35,7,7,24,26,12,4,4,20
Waleed Shahid,,,,,,,,,,,,,,,,,,0,41,39,4,40,38,4,18,15,5,9,20
Gwen Snyder,,,,,,,,,,,,,,,,,,,0,40,4,38,39,4,15,17,5,9,20
Carol Rose Fleischman,,,,,,,,,,,,,,,,,,,,0,4,37,39,3,14,15,5,10,20
Heather A Steinmiller,,,,,,,,,,,,,,,,,,,,,0,4,3,26,22,10,6,3,20
Tonya Diane Bah,,,,,,,,,,,,,,,,,,,,,,0,35,3,18,13,4,8,20
Hamdi Soysal,,,,,,,,,,,,,,,,,,,,,,,0,3,14,14,6,9,20
Michelle W Singer,,,,,,,,,,,,,,,,,,,,,,,,0,16,6,2,3,20
Katie Mcginty,,,,,,,,,,,,,,,,,,,,,,,,,5,0,0,0,20
Joe Sestak,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,0,20
Joseph J Vodvarka,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0,20
John Fetterman,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,20
Total,117,91,75,73,71,59,56,55,55,54,54,54,51,50,50,50,48,48,47,45,45,45,44,30,69,45,27,25,20
,Delegate To The Democratic National Convention 2nd District,,,,,,,,,,,,,,,,,,,,,,,,United States Senator - Democrat,,,,21
,Cindy Bass,Malcolm Kenyatta,Katherine J Gilmore,Jerry T Jordan,Ken Washington,Nicole Allen White,Vincent Hughes,Mary Jo Daley,Yasmeen Kaboud,Blondell Reynolds Brown,Mark Aronchick,Michelle W Singer,Heather A Steinmiller,Joe Foster,Lou Agre,Sherrie Cohen,Gwen Snyder,William Leopold,Ariana Flores Gordon,Waleed Shahid,Carol Rose Fleischman,Hamdi Soysal,Tonya Diane Bah,Margaret Lenzi,Katie Mcginty,Joe Sestak,John Fetterman,Joseph J Vodvarka,21
Cindy Bass,1,74,65,64,56,55,55,50,21,51,48,49,43,41,18,17,14,10,9,9,9,5,7,7,42,22,16,12,21
Malcolm Kenyatta,,0,60,57,47,47,47,45,20,44,43,42,40,37,17,15,10,9,6,7,6,5,5,6,32,20,12,4,21
Katherine J Gilmore,,,1,54,45,42,42,42,16,37,40,39,39,39,13,9,9,7,5,4,6,4,2,4,30,13,11,7,21
Jerry T Jordan,,,,0,42,41,42,42,14,37,41,39,38,36,12,10,9,3,4,3,4,3,3,2,31,12,8,5,21
Ken Washington,,,,,0,49,49,46,11,46,46,45,39,40,5,11,7,7,6,7,6,3,3,5,31,14,7,1,21
Nicole Allen White,,,,,,0,52,47,12,44,44,48,41,41,8,11,9,7,4,7,5,2,6,6,31,14,7,0,21
Vincent Hughes,,,,,,,0,44,10,44,42,46,41,40,5,9,7,6,2,7,3,0,3,4,30,13,7,0,21
Mary Jo Daley,,,,,,,,0,10,40,46,44,39,40,5,10,8,5,5,6,6,4,4,2,29,15,6,0,21
Yasmeen Kaboud,,,,,,,,,2,7,11,8,6,8,32,25,23,25,23,22,22,24,21,19,14,11,15,7,21
Blondell Reynolds Brown,,,,,,,,,,0,38,42,36,35,3,7,5,4,3,4,2,0,3,4,28,11,6,1,21
Mark Aronchick,,,,,,,,,,,0,40,38,36,6,10,8,6,6,6,6,5,4,4,29,12,5,1,21
